run_id,protocol,trial,similarity,iteration,cpu_round_seconds,similarity_numeric,cpu_round_ms
sweep_merkle_n100000_sim70_t7,merkle,7,0.7,1,1.4388489999999998,0.7,1438.849
sweep_merkle_n100000_sim70_t8,merkle,8,0.7,1,1.357757,0.7,1357.757
sweep_merkle_n100000_sim70_t9,merkle,9,0.7,1,1.445215,0.7,1445.215
sweep_merkle_n100000_sim75_t1,merkle,1,0.75,1,1.342522,0.75,1342.522
sweep_merkle_n100000_sim75_t10,merkle,10,0.75,1,1.3499180000000002,0.75,1349.9180000000001
sweep_merkle_n100000_sim75_t11,merkle,11,0.75,1,1.34584,0.75,1345.84
sweep_merkle_n100000_sim75_t12,merkle,12,0.75,1,1.309783,0.75,1309.783
sweep_merkle_n100000_sim75_t13,merkle,13,0.75,1,1.320508,0.75,1320.508
sweep_merkle_n100000_sim75_t14,merkle,14,0.75,1,1.302578,0.75,1302.578
sweep_merkle_n100000_sim75_t15,merkle,15,0.75,1,1.364714,0.75,1364.714
sweep_merkle_n100000_sim75_t16,merkle,16,0.75,1,1.317218,0.75,1317.218
sweep_merkle_n100000_sim75_t17,merkle,17,0.75,1,1.300494,0.75,1300.4940000000001
sweep_merkle_n100000_sim75_t18,merkle,18,0.75,1,1.299889,0.75,1299.8890000000001
sweep_merkle_n100000_sim75_t19,merkle,19,0.75,1,1.310728,0.75,1310.7279999999998
sweep_merkle_n100000_sim75_t2,merkle,2,0.75,1,1.324203,0.75,1324.203
sweep_merkle_n100000_sim75_t20,merkle,20,0.75,1,1.3468460000000002,0.75,1346.8460000000002
sweep_merkle_n100000_sim75_t21,merkle,21,0.75,1,1.34244,0.75,1342.44
sweep_merkle_n100000_sim75_t22,merkle,22,0.75,1,1.327452,0.75,1327.452
sweep_merkle_n100000_sim75_t23,merkle,23,0.75,1,1.376149,0.75,1376.1490000000001
sweep_merkle_n100000_sim75_t24,merkle,24,0.75,1,1.347132,0.75,1347.132
sweep_merkle_n100000_sim75_t25,merkle,25,0.75,1,1.353669,0.75,1353.669
sweep_merkle_n100000_sim75_t26,merkle,26,0.75,1,1.264162,0.75,1264.162
sweep_merkle_n100000_sim75_t27,merkle,27,0.75,1,1.232781,0.75,1232.781
sweep_merkle_n100000_sim75_t28,merkle,28,0.75,1,1.422198,0.75,1422.198
sweep_merkle_n100000_sim75_t29,merkle,29,0.75,1,1.343676,0.75,1343.6760000000002
sweep_merkle_n100000_sim75_t3,merkle,3,0.75,1,1.36079,0.75,1360.79
sweep_merkle_n100000_sim75_t30,merkle,30,0.75,1,1.301643,0.75,1301.643
sweep_merkle_n100000_sim75_t4,merkle,4,0.75,1,1.348029,0.75,1348.029
sweep_merkle_n100000_sim75_t5,merkle,5,0.75,1,1.512425,0.75,1512.425
sweep_merkle_n100000_sim75_t6,merkle,6,0.75,1,1.411266,0.75,1411.2659999999998
sweep_merkle_n100000_sim75_t7,merkle,7,0.75,1,1.286524,0.75,1286.524
sweep_merkle_n100000_sim75_t8,merkle,8,0.75,1,1.254595,0.75,1254.5949999999998
sweep_merkle_n100000_sim75_t9,merkle,9,0.75,1,1.344032,0.75,1344.032
sweep_merkle_n100000_sim80_t1,merkle,1,0.8,1,1.314209,0.8,1314.209
sweep_merkle_n100000_sim80_t10,merkle,10,0.8,1,1.325402,0.8,1325.402
sweep_merkle_n100000_sim80_t11,merkle,11,0.8,1,1.181311,0.8,1181.311
sweep_merkle_n100000_sim80_t12,merkle,12,0.8,1,1.267424,0.8,1267.4240000000002
sweep_merkle_n100000_sim80_t13,merkle,13,0.8,1,1.283275,0.8,1283.2749999999999
sweep_merkle_n100000_sim80_t14,merkle,14,0.8,1,1.235551,0.8,1235.5510000000002
sweep_merkle_n100000_sim80_t15,merkle,15,0.8,1,1.276745,0.8,1276.7450000000001
sweep_merkle_n100000_sim80_t16,merkle,16,0.8,1,1.224291,0.8,1224.291
sweep_merkle_n100000_sim80_t17,merkle,17,0.8,1,1.258632,0.8,1258.632
sweep_merkle_n100000_sim80_t18,merkle,18,0.8,1,1.212865,0.8,1212.865
sweep_merkle_n100000_sim80_t19,merkle,19,0.8,1,1.504895,0.8,1504.895
sweep_merkle_n100000_sim80_t2,merkle,2,0.8,1,1.318842,0.8,1318.842
sweep_merkle_n100000_sim80_t20,merkle,20,0.8,1,1.313723,0.8,1313.723
sweep_merkle_n100000_sim80_t21,merkle,21,0.8,1,1.237413,0.8,1237.413
sweep_merkle_n100000_sim80_t22,merkle,22,0.8,1,1.231866,0.8,1231.866
sweep_merkle_n100000_sim80_t23,merkle,23,0.8,1,1.251131,0.8,1251.131
sweep_merkle_n100000_sim80_t24,merkle,24,0.8,1,1.48765,0.8,1487.6499999999999
sweep_merkle_n100000_sim80_t25,merkle,25,0.8,1,1.20693,0.8,1206.93
sweep_merkle_n100000_sim80_t26,merkle,26,0.8,1,1.28939,0.8,1289.39
sweep_merkle_n100000_sim80_t27,merkle,27,0.8,1,1.246172,0.8,1246.172
sweep_merkle_n100000_sim80_t28,merkle,28,0.8,1,1.249214,0.8,1249.214
sweep_merkle_n100000_sim80_t29,merkle,29,0.8,1,1.2776299999999998,0.8,1277.6299999999999
sweep_merkle_n100000_sim80_t3,merkle,3,0.8,1,1.295138,0.8,1295.138
sweep_merkle_n100000_sim80_t30,merkle,30,0.8,1,1.233588,0.8,1233.588
sweep_merkle_n100000_sim80_t4,merkle,4,0.8,1,1.300634,0.8,1300.634
sweep_merkle_n100000_sim80_t5,merkle,5,0.8,1,1.28815,0.8,1288.1499999999999
sweep_merkle_n100000_sim80_t6,merkle,6,0.8,1,1.213871,0.8,1213.8709999999999
sweep_merkle_n100000_sim80_t7,merkle,7,0.8,1,1.474005,0.8,1474.005
sweep_merkle_n100000_sim80_t8,merkle,8,0.8,1,1.285422,0.8,1285.422
sweep_merkle_n100000_sim80_t9,merkle,9,0.8,1,1.240992,0.8,1240.9920000000002
sweep_merkle_n100000_sim85_t1,merkle,1,0.85,1,1.164804,0.85,1164.8039999999999
sweep_merkle_n100000_sim85_t10,merkle,10,0.85,1,1.190247,0.85,1190.247
sweep_merkle_n100000_sim85_t11,merkle,11,0.85,1,1.209403,0.85,1209.403
sweep_merkle_n100000_sim85_t12,merkle,12,0.85,1,1.210474,0.85,1210.4740000000002
sweep_merkle_n100000_sim85_t13,merkle,13,0.85,1,1.1178400000000002,0.85,1117.8400000000001
sweep_merkle_n100000_sim85_t14,merkle,14,0.85,1,1.136663,0.85,1136.663
sweep_merkle_n100000_sim85_t15,merkle,15,0.85,1,1.088837,0.85,1088.837
sweep_merkle_n100000_sim85_t16,merkle,16,0.85,1,1.218089,0.85,1218.089
sweep_merkle_n100000_sim85_t17,merkle,17,0.85,1,1.1768,0.85,1176.8000000000002
sweep_merkle_n100000_sim85_t18,merkle,18,0.85,1,1.155923,0.85,1155.923
sweep_merkle_n100000_sim85_t19,merkle,19,0.85,1,1.191978,0.85,1191.978
sweep_merkle_n100000_sim85_t2,merkle,2,0.85,1,1.250598,0.85,1250.5980000000002
sweep_merkle_n100000_sim85_t20,merkle,20,0.85,1,1.133667,0.85,1133.667
sweep_merkle_n100000_sim85_t21,merkle,21,0.85,1,1.193926,0.85,1193.926
sweep_merkle_n100000_sim85_t22,merkle,22,0.85,1,1.431453,0.85,1431.453
sweep_merkle_n100000_sim85_t23,merkle,23,0.85,1,1.199065,0.85,1199.065
sweep_merkle_n100000_sim85_t24,merkle,24,0.85,1,1.123166,0.85,1123.1660000000002
sweep_merkle_n100000_sim85_t25,merkle,25,0.85,1,1.182501,0.85,1182.501
sweep_merkle_n100000_sim85_t26,merkle,26,0.85,1,1.2086320000000002,0.85,1208.632
sweep_merkle_n100000_sim85_t27,merkle,27,0.85,1,1.198296,0.85,1198.296
sweep_merkle_n100000_sim85_t28,merkle,28,0.85,1,1.190421,0.85,1190.421
sweep_merkle_n100000_sim85_t29,merkle,29,0.85,1,1.185985,0.85,1185.9850000000001
sweep_merkle_n100000_sim85_t3,merkle,3,0.85,1,1.125906,0.85,1125.9060000000002
sweep_merkle_n100000_sim85_t30,merkle,30,0.85,1,1.105068,0.85,1105.068
sweep_merkle_n100000_sim85_t4,merkle,4,0.85,1,1.420016,0.85,1420.0159999999998
sweep_merkle_n100000_sim85_t5,merkle,5,0.85,1,1.198456,0.85,1198.456
sweep_merkle_n100000_sim85_t6,merkle,6,0.85,1,1.164801,0.85,1164.801
sweep_merkle_n100000_sim85_t7,merkle,7,0.85,1,1.4634330000000002,0.85,1463.4330000000002
sweep_merkle_n100000_sim85_t8,merkle,8,0.85,1,1.151299,0.85,1151.299
sweep_merkle_n100000_sim85_t9,merkle,9,0.85,1,1.372686,0.85,1372.6860000000001
sweep_merkle_n100000_sim90_t1,merkle,1,0.9,1,1.135866,0.9,1135.866
sweep_merkle_n100000_sim90_t10,merkle,10,0.9,1,1.405529,0.9,1405.529
sweep_merkle_n100000_sim90_t11,merkle,11,0.9,1,1.15877,0.9,1158.77
sweep_merkle_n100000_sim90_t12,merkle,12,0.9,1,1.045445,0.9,1045.445
sweep_merkle_n100000_sim90_t13,merkle,13,0.9,1,1.09225,0.9,1092.25
sweep_merkle_n100000_sim90_t14,merkle,14,0.9,1,1.146299,0.9,1146.299
sweep_merkle_n100000_sim90_t15,merkle,15,0.9,1,1.139669,0.9,1139.669
sweep_merkle_n100000_sim90_t16,merkle,16,0.9,1,1.13858,0.9,1138.58
sweep_merkle_n100000_sim90_t17,merkle,17,0.9,1,1.0897869999999998,0.9,1089.7869999999998
sweep_merkle_n100000_sim90_t18,merkle,18,0.9,1,1.366354,0.9,1366.354
sweep_merkle_n100000_sim90_t19,merkle,19,0.9,1,1.083323,0.9,1083.323
sweep_merkle_n100000_sim90_t2,merkle,2,0.9,1,1.06799,0.9,1067.99
sweep_merkle_n100000_sim90_t20,merkle,20,0.9,1,1.040397,0.9,1040.397
sweep_merkle_n100000_sim90_t21,merkle,21,0.9,1,1.108724,0.9,1108.724
sweep_merkle_n100000_sim90_t22,merkle,22,0.9,1,1.196359,0.9,1196.359
sweep_merkle_n100000_sim90_t23,merkle,23,0.9,1,1.14775,0.9,1147.75
sweep_merkle_n100000_sim90_t24,merkle,24,0.9,1,1.129519,0.9,1129.519
sweep_merkle_n100000_sim90_t25,merkle,25,0.9,1,1.160664,0.9,1160.664
sweep_merkle_n100000_sim90_t26,merkle,26,0.9,1,1.105089,0.9,1105.089
sweep_merkle_n100000_sim90_t27,merkle,27,0.9,1,1.067139,0.9,1067.1390000000001
sweep_merkle_n100000_sim90_t28,merkle,28,0.9,1,1.1242100000000002,0.9,1124.2100000000003
sweep_merkle_n100000_sim90_t29,merkle,29,0.9,1,1.095082,0.9,1095.082
sweep_merkle_n100000_sim90_t3,merkle,3,0.9,1,1.181085,0.9,1181.085
sweep_merkle_n100000_sim90_t30,merkle,30,0.9,1,1.121532,0.9,1121.532
sweep_merkle_n100000_sim90_t4,merkle,4,0.9,1,1.125173,0.9,1125.173
sweep_merkle_n100000_sim90_t5,merkle,5,0.9,1,1.17253,0.9,1172.53
sweep_merkle_n100000_sim90_t6,merkle,6,0.9,1,1.156902,0.9,1156.902
sweep_merkle_n100000_sim90_t7,merkle,7,0.9,1,1.153172,0.9,1153.172
sweep_merkle_n100000_sim90_t8,merkle,8,0.9,1,1.116203,0.9,1116.203
sweep_merkle_n100000_sim90_t9,merkle,9,0.9,1,1.113567,0.9,1113.567
sweep_merkle_n100000_sim95_t1,merkle,1,0.95,1,1.082869,0.95,1082.8690000000001
sweep_merkle_n100000_sim95_t10,merkle,10,0.95,1,1.076442,0.95,1076.442
sweep_merkle_n100000_sim95_t11,merkle,11,0.95,1,0.997378,0.95,997.378
sweep_merkle_n100000_sim95_t12,merkle,12,0.95,1,1.006609,0.95,1006.609
sweep_merkle_n100000_sim95_t13,merkle,13,0.95,1,1.0614,0.95,1061.3999999999999
sweep_merkle_n100000_sim95_t14,merkle,14,0.95,1,1.141235,0.95,1141.235
sweep_merkle_n100000_sim95_t15,merkle,15,0.95,1,1.103218,0.95,1103.218
sweep_merkle_n100000_sim95_t16,merkle,16,0.95,1,1.0886939999999998,0.95,1088.6939999999997
sweep_merkle_n100000_sim95_t17,merkle,17,0.95,1,1.098093,0.95,1098.093
sweep_merkle_n100000_sim95_t18,merkle,18,0.95,1,1.097669,0.95,1097.669
sweep_merkle_n100000_sim95_t19,merkle,19,0.95,1,1.082841,0.95,1082.841
sweep_merkle_n100000_sim95_t2,merkle,2,0.95,1,1.060355,0.95,1060.355
sweep_merkle_n100000_sim95_t20,merkle,20,0.95,1,1.022787,0.95,1022.7869999999999
sweep_merkle_n100000_sim95_t21,merkle,21,0.95,1,1.040294,0.95,1040.294
sweep_merkle_n100000_sim95_t22,merkle,22,0.95,1,1.022735,0.95,1022.7349999999999
sweep_merkle_n100000_sim95_t23,merkle,23,0.95,1,1.069097,0.95,1069.097
sweep_merkle_n100000_sim95_t24,merkle,24,0.95,1,1.102033,0.95,1102.0330000000001
sweep_merkle_n100000_sim95_t25,merkle,25,0.95,1,1.057357,0.95,1057.3570000000002
sweep_merkle_n100000_sim95_t26,merkle,26,0.95,1,1.060775,0.95,1060.775
sweep_merkle_n100000_sim95_t27,merkle,27,0.95,1,1.113276,0.95,1113.2759999999998
sweep_merkle_n100000_sim95_t28,merkle,28,0.95,1,1.059425,0.95,1059.425
sweep_merkle_n100000_sim95_t29,merkle,29,0.95,1,1.103363,0.95,1103.363
sweep_merkle_n100000_sim95_t3,merkle,3,0.95,1,1.080218,0.95,1080.2179999999998
sweep_merkle_n100000_sim95_t30,merkle,30,0.95,1,1.039993,0.95,1039.993
sweep_merkle_n100000_sim95_t4,merkle,4,0.95,1,1.069134,0.95,1069.134
sweep_merkle_n100000_sim95_t5,merkle,5,0.95,1,1.091119,0.95,1091.119
sweep_merkle_n100000_sim95_t6,merkle,6,0.95,1,1.003274,0.95,1003.274
sweep_merkle_n100000_sim95_t7,merkle,7,0.95,1,1.075951,0.95,1075.951
sweep_merkle_n100000_sim95_t8,merkle,8,0.95,1,1.050233,0.95,1050.233
sweep_merkle_n100000_sim95_t9,merkle,9,0.95,1,1.053342,0.95,1053.342
sweep_merkle_n100000_sim97_t1,merkle,1,0.97,1,1.050663,0.97,1050.663
sweep_merkle_n100000_sim97_t10,merkle,10,0.97,1,1.067116,0.97,1067.116
sweep_merkle_n100000_sim97_t11,merkle,11,0.97,1,0.999088,0.97,999.088
sweep_merkle_n100000_sim97_t12,merkle,12,0.97,1,0.985484,0.97,985.484
sweep_merkle_n100000_sim97_t13,merkle,13,0.97,1,1.056501,0.97,1056.501
sweep_merkle_n100000_sim97_t14,merkle,14,0.97,1,0.973952,0.97,973.952
sweep_merkle_n100000_sim97_t15,merkle,15,0.97,1,1.02708,0.97,1027.08
sweep_merkle_n100000_sim97_t16,merkle,16,0.97,1,1.047743,0.97,1047.7430000000002
sweep_merkle_n100000_sim97_t17,merkle,17,0.97,1,1.086717,0.97,1086.7169999999999
sweep_merkle_n100000_sim97_t18,merkle,18,0.97,1,0.986163,0.97,986.163
sweep_merkle_n100000_sim97_t19,merkle,19,0.97,1,1.001886,0.97,1001.8860000000001
sweep_merkle_n100000_sim97_t2,merkle,2,0.97,1,1.047668,0.97,1047.6680000000001
sweep_merkle_n100000_sim97_t20,merkle,20,0.97,1,1.03302,0.97,1033.02
sweep_merkle_n100000_sim97_t21,merkle,21,0.97,1,1.075458,0.97,1075.458
sweep_merkle_n100000_sim97_t22,merkle,22,0.97,1,1.037638,0.97,1037.6380000000001
sweep_merkle_n100000_sim97_t23,merkle,23,0.97,1,1.024566,0.97,1024.566
sweep_merkle_n100000_sim97_t24,merkle,24,0.97,1,1.029369,0.97,1029.369
sweep_merkle_n100000_sim97_t25,merkle,25,0.97,1,1.012846,0.97,1012.8459999999999
sweep_merkle_n100000_sim97_t26,merkle,26,0.97,1,1.003145,0.97,1003.145
sweep_merkle_n100000_sim97_t27,merkle,27,0.97,1,1.076156,0.97,1076.156
sweep_merkle_n100000_sim97_t28,merkle,28,0.97,1,1.082494,0.97,1082.4940000000001
sweep_merkle_n100000_sim97_t29,merkle,29,0.97,1,0.991506,0.97,991.506
sweep_merkle_n100000_sim97_t3,merkle,3,0.97,1,1.108847,0.97,1108.847
sweep_merkle_n100000_sim97_t30,merkle,30,0.97,1,1.051202,0.97,1051.202
sweep_merkle_n100000_sim97_t4,merkle,4,0.97,1,1.103921,0.97,1103.9209999999998
sweep_merkle_n100000_sim97_t5,merkle,5,0.97,1,1.062455,0.97,1062.455
sweep_merkle_n100000_sim97_t6,merkle,6,0.97,1,1.243371,0.97,1243.371
sweep_merkle_n100000_sim97_t7,merkle,7,0.97,1,1.020401,0.97,1020.4009999999998
sweep_merkle_n100000_sim97_t8,merkle,8,0.97,1,1.005912,0.97,1005.9119999999999
sweep_merkle_n100000_sim97_t9,merkle,9,0.97,1,1.01894,0.97,1018.9399999999999
sweep_merkle_n100000_sim99_t1,merkle,1,0.99,1,0.957438,0.99,957.438
sweep_merkle_n100000_sim99_t10,merkle,10,0.99,1,1.019523,0.99,1019.5229999999999
sweep_merkle_n100000_sim99_t11,merkle,11,0.99,1,1.0182099999999998,0.99,1018.2099999999998
sweep_merkle_n100000_sim99_t12,merkle,12,0.99,1,1.008866,0.99,1008.866
sweep_merkle_n100000_sim99_t13,merkle,13,0.99,1,0.992475,0.99,992.475
sweep_merkle_n100000_sim99_t14,merkle,14,0.99,1,0.972696,0.99,972.696
sweep_merkle_n100000_sim99_t15,merkle,15,0.99,1,1.031921,0.99,1031.921
sweep_merkle_n100000_sim99_t16,merkle,16,0.99,1,1.027874,0.99,1027.874
sweep_merkle_n100000_sim99_t17,merkle,17,0.99,1,0.965382,0.99,965.382
sweep_merkle_n100000_sim99_t18,merkle,18,0.99,1,1.015803,0.99,1015.803
sweep_merkle_n100000_sim99_t19,merkle,19,0.99,1,1.024716,0.99,1024.716
sweep_merkle_n100000_sim99_t2,merkle,2,0.99,1,1.050318,0.99,1050.318
sweep_merkle_n100000_sim99_t20,merkle,20,0.99,1,1.006853,0.99,1006.853
sweep_merkle_n100000_sim99_t21,merkle,21,0.99,1,0.98516,0.99,985.1600000000001
sweep_merkle_n100000_sim99_t22,merkle,22,0.99,1,0.945884,0.99,945.8839999999999
sweep_merkle_n100000_sim99_t23,merkle,23,0.99,1,1.220777,0.99,1220.777
sweep_merkle_n100000_sim99_t24,merkle,24,0.99,1,1.029546,0.99,1029.546
sweep_merkle_n100000_sim99_t25,merkle,25,0.99,1,1.0120360000000002,0.99,1012.0360000000002
sweep_merkle_n100000_sim99_t26,merkle,26,0.99,1,1.0023529999999998,0.99,1002.3529999999998
sweep_merkle_n100000_sim99_t27,merkle,27,0.99,1,1.043236,0.99,1043.236
sweep_merkle_n100000_sim99_t28,merkle,28,0.99,1,1.028615,0.99,1028.615
sweep_merkle_n100000_sim99_t29,merkle,29,0.99,1,1.06245,0.99,1062.4499999999998
sweep_merkle_n100000_sim99_t3,merkle,3,0.99,1,1.044486,0.99,1044.486
sweep_merkle_n100000_sim99_t30,merkle,30,0.99,1,1.016177,0.99,1016.1770000000001
sweep_merkle_n100000_sim99_t4,merkle,4,0.99,1,1.06786,0.99,1067.8600000000001
sweep_merkle_n100000_sim99_t5,merkle,5,0.99,1,1.04039,0.99,1040.3899999999999
sweep_merkle_n100000_sim99_t6,merkle,6,0.99,1,0.987732,0.99,987.7320000000001
sweep_merkle_n100000_sim99_t7,merkle,7,0.99,1,1.021142,0.99,1021.1419999999999
sweep_merkle_n100000_sim99_t8,merkle,8,0.99,1,0.988184,0.99,988.184
sweep_merkle_n100000_sim99_t9,merkle,9,0.99,1,1.038058,0.99,1038.058
sweep_rbf_riblt_n100000_sim00_t1,rbf_riblt,1,0,1,1.685746,0.0,1685.7459999999999
sweep_rbf_riblt_n100000_sim00_t10,rbf_riblt,10,0,1,1.706555,0.0,1706.555
sweep_rbf_riblt_n100000_sim00_t11,rbf_riblt,11,0,1,2.171067,0.0,2171.067
sweep_rbf_riblt_n100000_sim00_t12,rbf_riblt,12,0,1,1.621287,0.0,1621.287
sweep_rbf_riblt_n100000_sim00_t13,rbf_riblt,13,0,1,1.674982,0.0,1674.982
sweep_rbf_riblt_n100000_sim00_t14,rbf_riblt,14,0,1,1.7096079999999998,0.0,1709.6079999999997
sweep_rbf_riblt_n100000_sim00_t15,rbf_riblt,15,0,1,2.259088,0.0,2259.088
sweep_rbf_riblt_n100000_sim00_t16,rbf_riblt,16,0,1,2.27096,0.0,2270.96
sweep_rbf_riblt_n100000_sim00_t17,rbf_riblt,17,0,1,2.133571,0.0,2133.571
sweep_rbf_riblt_n100000_sim00_t18,rbf_riblt,18,0,1,2.287035,0.0,2287.035
sweep_rbf_riblt_n100000_sim00_t19,rbf_riblt,19,0,1,2.1353910000000003,0.0,2135.391
sweep_rbf_riblt_n100000_sim00_t2,rbf_riblt,2,0,1,2.253825,0.0,2253.825
sweep_rbf_riblt_n100000_sim00_t20,rbf_riblt,20,0,1,2.354543,0.0,2354.543
sweep_rbf_riblt_n100000_sim00_t21,rbf_riblt,21,0,1,1.7593739999999998,0.0,1759.3739999999998
sweep_rbf_riblt_n100000_sim00_t22,rbf_riblt,22,0,1,2.190214,0.0,2190.214
sweep_rbf_riblt_n100000_sim00_t23,rbf_riblt,23,0,1,2.224909,0.0,2224.9089999999997
sweep_rbf_riblt_n100000_sim00_t24,rbf_riblt,24,0,1,2.185633,0.0,2185.6330000000003
sweep_rbf_riblt_n100000_sim00_t25,rbf_riblt,25,0,1,1.643625,0.0,1643.625
sweep_rbf_riblt_n100000_sim00_t26,rbf_riblt,26,0,1,2.166358,0.0,2166.3579999999997
sweep_rbf_riblt_n100000_sim00_t27,rbf_riblt,27,0,1,2.213263,0.0,2213.263
sweep_rbf_riblt_n100000_sim00_t28,rbf_riblt,28,0,1,2.109354,0.0,2109.3540000000003
sweep_rbf_riblt_n100000_sim00_t29,rbf_riblt,29,0,1,1.711601,0.0,1711.6009999999999
sweep_rbf_riblt_n100000_sim00_t3,rbf_riblt,3,0,1,2.254841,0.0,2254.841
sweep_rbf_riblt_n100000_sim00_t30,rbf_riblt,30,0,1,2.170902,0.0,2170.902
sweep_rbf_riblt_n100000_sim00_t4,rbf_riblt,4,0,1,1.7409629999999998,0.0,1740.9629999999997
sweep_rbf_riblt_n100000_sim00_t5,rbf_riblt,5,0,1,2.287182,0.0,2287.1820000000002
sweep_rbf_riblt_n100000_sim00_t6,rbf_riblt,6,0,1,1.673506,0.0,1673.5059999999999
sweep_rbf_riblt_n100000_sim00_t7,rbf_riblt,7,0,1,2.163535,0.0,2163.535
sweep_rbf_riblt_n100000_sim00_t8,rbf_riblt,8,0,1,2.137045,0.0,2137.045
sweep_rbf_riblt_n100000_sim00_t9,rbf_riblt,9,0,1,2.375219,0.0,2375.219
sweep_rbf_riblt_n100000_sim05_t1,rbf_riblt,1,0.05,1,2.297056,0.05,2297.056
sweep_rbf_riblt_n100000_sim05_t10,rbf_riblt,10,0.05,1,2.208024,0.05,2208.024
sweep_rbf_riblt_n100000_sim05_t11,rbf_riblt,11,0.05,1,2.259875,0.05,2259.875
sweep_rbf_riblt_n100000_sim05_t12,rbf_riblt,12,0.05,1,2.377976,0.05,2377.9759999999997
sweep_rbf_riblt_n100000_sim05_t13,rbf_riblt,13,0.05,1,2.411891,0.05,2411.8909999999996
sweep_rbf_riblt_n100000_sim05_t14,rbf_riblt,14,0.05,1,1.960111,0.05,1960.1109999999999
sweep_rbf_riblt_n100000_sim05_t15,rbf_riblt,15,0.05,1,2.236237,0.05,2236.237
sweep_rbf_riblt_n100000_sim05_t16,rbf_riblt,16,0.05,1,2.367957,0.05,2367.957
sweep_rbf_riblt_n100000_sim05_t17,rbf_riblt,17,0.05,1,2.359151,0.05,2359.1510000000003
sweep_rbf_riblt_n100000_sim05_t18,rbf_riblt,18,0.05,1,2.25022,0.05,2250.2200000000003
sweep_rbf_riblt_n100000_sim05_t19,rbf_riblt,19,0.05,1,2.255955,0.05,2255.955
sweep_rbf_riblt_n100000_sim05_t2,rbf_riblt,2,0.05,1,2.435233,0.05,2435.233
sweep_rbf_riblt_n100000_sim05_t20,rbf_riblt,20,0.05,1,1.932928,0.05,1932.9279999999999
sweep_rbf_riblt_n100000_sim05_t21,rbf_riblt,21,0.05,1,2.243611,0.05,2243.611
sweep_rbf_riblt_n100000_sim05_t22,rbf_riblt,22,0.05,1,2.259299,0.05,2259.299
sweep_rbf_riblt_n100000_sim05_t23,rbf_riblt,23,0.05,1,1.7973940000000002,0.05,1797.3940000000002
sweep_rbf_riblt_n100000_sim05_t24,rbf_riblt,24,0.05,1,1.753489,0.05,1753.489
sweep_rbf_riblt_n100000_sim05_t25,rbf_riblt,25,0.05,1,1.819496,0.05,1819.496
sweep_rbf_riblt_n100000_sim05_t26,rbf_riblt,26,0.05,1,1.70708,0.05,1707.08
sweep_rbf_riblt_n100000_sim05_t27,rbf_riblt,27,0.05,1,1.745154,0.05,1745.154
sweep_rbf_riblt_n100000_sim05_t28,rbf_riblt,28,0.05,1,1.7416930000000002,0.05,1741.6930000000002
sweep_rbf_riblt_n100000_sim05_t29,rbf_riblt,29,0.05,1,2.135769,0.05,2135.769
sweep_rbf_riblt_n100000_sim05_t3,rbf_riblt,3,0.05,1,2.252525,0.05,2252.525
sweep_rbf_riblt_n100000_sim05_t30,rbf_riblt,30,0.05,1,1.684095,0.05,1684.0949999999998
sweep_rbf_riblt_n100000_sim05_t4,rbf_riblt,4,0.05,1,2.297103,0.05,2297.103
sweep_rbf_riblt_n100000_sim05_t5,rbf_riblt,5,0.05,1,1.951983,0.05,1951.983
sweep_rbf_riblt_n100000_sim05_t6,rbf_riblt,6,0.05,1,2.367502,0.05,2367.502
sweep_rbf_riblt_n100000_sim05_t7,rbf_riblt,7,0.05,1,2.327211,0.05,2327.2110000000002
sweep_rbf_riblt_n100000_sim05_t8,rbf_riblt,8,0.05,1,1.975543,0.05,1975.5430000000001
sweep_rbf_riblt_n100000_sim05_t9,rbf_riblt,9,0.05,1,2.433814,0.05,2433.814
sweep_rbf_riblt_n100000_sim100_t1,rbf_riblt,1,1,1,1.483483,1.0,1483.4830000000002
sweep_rbf_riblt_n100000_sim100_t10,rbf_riblt,10,1,1,1.370516,1.0,1370.516
sweep_rbf_riblt_n100000_sim100_t11,rbf_riblt,11,1,1,1.413527,1.0,1413.527
sweep_rbf_riblt_n100000_sim100_t12,rbf_riblt,12,1,1,1.430701,1.0,1430.701
sweep_rbf_riblt_n100000_sim100_t13,rbf_riblt,13,1,1,1.473913,1.0,1473.913
sweep_rbf_riblt_n100000_sim100_t14,rbf_riblt,14,1,1,1.457518,1.0,1457.518
sweep_rbf_riblt_n100000_sim100_t15,rbf_riblt,15,1,1,1.410535,1.0,1410.535
sweep_rbf_riblt_n100000_sim100_t16,rbf_riblt,16,1,1,1.486419,1.0,1486.4189999999999
sweep_rbf_riblt_n100000_sim100_t17,rbf_riblt,17,1,1,1.457999,1.0,1457.999
sweep_rbf_riblt_n100000_sim100_t18,rbf_riblt,18,1,1,1.468513,1.0,1468.513
sweep_rbf_riblt_n100000_sim100_t19,rbf_riblt,19,1,1,1.478748,1.0,1478.748
sweep_rbf_riblt_n100000_sim100_t2,rbf_riblt,2,1,1,1.554631,1.0,1554.631
sweep_rbf_riblt_n100000_sim100_t20,rbf_riblt,20,1,1,1.447521,1.0,1447.521
sweep_rbf_riblt_n100000_sim100_t21,rbf_riblt,21,1,1,1.425274,1.0,1425.274
sweep_rbf_riblt_n100000_sim100_t22,rbf_riblt,22,1,1,1.424527,1.0,1424.527
sweep_rbf_riblt_n100000_sim100_t23,rbf_riblt,23,1,1,1.366392,1.0,1366.392
