run_id,protocol,trial,similarity,iteration,rss_memory_bytes,similarity_numeric,rss_memory_mb
sweep_rbf_riblt_n100000_sim10_t16,rbf_riblt,16,0.1,1,324165632,0.1,309.1484375
sweep_rbf_riblt_n100000_sim10_t17,rbf_riblt,17,0.1,1,360341504,0.1,343.6484375
sweep_rbf_riblt_n100000_sim10_t18,rbf_riblt,18,0.1,1,331988992,0.1,316.609375
sweep_rbf_riblt_n100000_sim10_t19,rbf_riblt,19,0.1,1,352882688,0.1,336.53515625
sweep_rbf_riblt_n100000_sim10_t2,rbf_riblt,2,0.1,1,377761792,0.1,360.26171875
sweep_rbf_riblt_n100000_sim10_t20,rbf_riblt,20,0.1,1,326787072,0.1,311.6484375
sweep_rbf_riblt_n100000_sim10_t21,rbf_riblt,21,0.1,1,373952512,0.1,356.62890625
sweep_rbf_riblt_n100000_sim10_t22,rbf_riblt,22,0.1,1,382689280,0.1,364.9609375
sweep_rbf_riblt_n100000_sim10_t23,rbf_riblt,23,0.1,1,345321472,0.1,329.32421875
sweep_rbf_riblt_n100000_sim10_t24,rbf_riblt,24,0.1,1,387973120,0.1,370.0
sweep_rbf_riblt_n100000_sim10_t25,rbf_riblt,25,0.1,1,349614080,0.1,333.41796875
sweep_rbf_riblt_n100000_sim10_t26,rbf_riblt,26,0.1,1,329895936,0.1,314.61328125
sweep_rbf_riblt_n100000_sim10_t27,rbf_riblt,27,0.1,1,406929408,0.1,388.078125
sweep_rbf_riblt_n100000_sim10_t28,rbf_riblt,28,0.1,1,341913600,0.1,326.07421875
sweep_rbf_riblt_n100000_sim10_t29,rbf_riblt,29,0.1,1,386977792,0.1,369.05078125
sweep_rbf_riblt_n100000_sim10_t3,rbf_riblt,3,0.1,1,370417664,0.1,353.2578125
sweep_rbf_riblt_n100000_sim10_t30,rbf_riblt,30,0.1,1,363556864,0.1,346.71484375
sweep_rbf_riblt_n100000_sim10_t4,rbf_riblt,4,0.1,1,371208192,0.1,354.01171875
sweep_rbf_riblt_n100000_sim10_t5,rbf_riblt,5,0.1,1,377192448,0.1,359.71875
sweep_rbf_riblt_n100000_sim10_t6,rbf_riblt,6,0.1,1,365236224,0.1,348.31640625
sweep_rbf_riblt_n100000_sim10_t7,rbf_riblt,7,0.1,1,358469632,0.1,341.86328125
sweep_rbf_riblt_n100000_sim10_t8,rbf_riblt,8,0.1,1,301944832,0.1,287.95703125
sweep_rbf_riblt_n100000_sim10_t9,rbf_riblt,9,0.1,1,335450112,0.1,319.91015625
sweep_rbf_riblt_n100000_sim20_t1,rbf_riblt,1,0.2,1,322740224,0.2,307.7890625
sweep_rbf_riblt_n100000_sim20_t10,rbf_riblt,10,0.2,1,308785152,0.2,294.48046875
sweep_rbf_riblt_n100000_sim20_t11,rbf_riblt,11,0.2,1,316243968,0.2,301.59375
sweep_rbf_riblt_n100000_sim20_t12,rbf_riblt,12,0.2,1,309243904,0.2,294.91796875
sweep_rbf_riblt_n100000_sim20_t13,rbf_riblt,13,0.2,1,317227008,0.2,302.53125
sweep_rbf_riblt_n100000_sim20_t14,rbf_riblt,14,0.2,1,356282368,0.2,339.77734375
sweep_rbf_riblt_n100000_sim20_t15,rbf_riblt,15,0.2,1,316588032,0.2,301.921875
sweep_rbf_riblt_n100000_sim20_t16,rbf_riblt,16,0.2,1,278614016,0.2,265.70703125
sweep_rbf_riblt_n100000_sim20_t17,rbf_riblt,17,0.2,1,357801984,0.2,341.2265625
sweep_rbf_riblt_n100000_sim20_t18,rbf_riblt,18,0.2,1,321945600,0.2,307.03125
sweep_rbf_riblt_n100000_sim20_t19,rbf_riblt,19,0.2,1,348164096,0.2,332.03515625
sweep_rbf_riblt_n100000_sim20_t2,rbf_riblt,2,0.2,1,377618432,0.2,360.125
sweep_rbf_riblt_n100000_sim20_t20,rbf_riblt,20,0.2,1,331399168,0.2,316.046875
sweep_rbf_riblt_n100000_sim20_t21,rbf_riblt,21,0.2,1,286306304,0.2,273.04296875
sweep_rbf_riblt_n100000_sim20_t22,rbf_riblt,22,0.2,1,325464064,0.2,310.38671875
sweep_rbf_riblt_n100000_sim20_t23,rbf_riblt,23,0.2,1,309309440,0.2,294.98046875
sweep_rbf_riblt_n100000_sim20_t24,rbf_riblt,24,0.2,1,251502592,0.2,239.8515625
sweep_rbf_riblt_n100000_sim20_t25,rbf_riblt,25,0.2,1,367415296,0.2,350.39453125
sweep_rbf_riblt_n100000_sim20_t26,rbf_riblt,26,0.2,1,293007360,0.2,279.43359375
sweep_rbf_riblt_n100000_sim20_t27,rbf_riblt,27,0.2,1,303665152,0.2,289.59765625
sweep_rbf_riblt_n100000_sim20_t28,rbf_riblt,28,0.2,1,299671552,0.2,285.7890625
sweep_rbf_riblt_n100000_sim20_t29,rbf_riblt,29,0.2,1,317685760,0.2,302.96875
sweep_rbf_riblt_n100000_sim20_t3,rbf_riblt,3,0.2,1,314761216,0.2,300.1796875
sweep_rbf_riblt_n100000_sim20_t30,rbf_riblt,30,0.2,1,358268928,0.2,341.671875
sweep_rbf_riblt_n100000_sim20_t4,rbf_riblt,4,0.2,1,333762560,0.2,318.30078125
sweep_rbf_riblt_n100000_sim20_t5,rbf_riblt,5,0.2,1,329039872,0.2,313.796875
sweep_rbf_riblt_n100000_sim20_t6,rbf_riblt,6,0.2,1,319651840,0.2,304.84375
sweep_rbf_riblt_n100000_sim20_t7,rbf_riblt,7,0.2,1,316866560,0.2,302.1875
sweep_rbf_riblt_n100000_sim20_t8,rbf_riblt,8,0.2,1,352092160,0.2,335.78125
sweep_rbf_riblt_n100000_sim20_t9,rbf_riblt,9,0.2,1,320745472,0.2,305.88671875
sweep_rbf_riblt_n100000_sim30_t1,rbf_riblt,1,0.3,1,280330240,0.3,267.34375
sweep_rbf_riblt_n100000_sim30_t10,rbf_riblt,10,0.3,1,290455552,0.3,277.0
sweep_rbf_riblt_n100000_sim30_t11,rbf_riblt,11,0.3,1,277364736,0.3,264.515625
sweep_rbf_riblt_n100000_sim30_t12,rbf_riblt,12,0.3,1,287338496,0.3,274.02734375
sweep_rbf_riblt_n100000_sim30_t13,rbf_riblt,13,0.3,1,332230656,0.3,316.83984375
sweep_rbf_riblt_n100000_sim30_t14,rbf_riblt,14,0.3,1,248688640,0.3,237.16796875
sweep_rbf_riblt_n100000_sim30_t15,rbf_riblt,15,0.3,1,261165056,0.3,249.06640625
sweep_rbf_riblt_n100000_sim30_t16,rbf_riblt,16,0.3,1,333697024,0.3,318.23828125
sweep_rbf_riblt_n100000_sim30_t17,rbf_riblt,17,0.3,1,246992896,0.3,235.55078125
sweep_rbf_riblt_n100000_sim30_t18,rbf_riblt,18,0.3,1,293937152,0.3,280.3203125
sweep_rbf_riblt_n100000_sim30_t19,rbf_riblt,19,0.3,1,274518016,0.3,261.80078125
sweep_rbf_riblt_n100000_sim30_t2,rbf_riblt,2,0.3,1,289828864,0.3,276.40234375
sweep_rbf_riblt_n100000_sim30_t20,rbf_riblt,20,0.3,1,279052288,0.3,266.125
sweep_rbf_riblt_n100000_sim30_t21,rbf_riblt,21,0.3,1,273784832,0.3,261.1015625
sweep_rbf_riblt_n100000_sim30_t22,rbf_riblt,22,0.3,1,320565248,0.3,305.71484375
sweep_rbf_riblt_n100000_sim30_t23,rbf_riblt,23,0.3,1,278597632,0.3,265.69140625
sweep_rbf_riblt_n100000_sim30_t24,rbf_riblt,24,0.3,1,277622784,0.3,264.76171875
sweep_rbf_riblt_n100000_sim30_t25,rbf_riblt,25,0.3,1,296665088,0.3,282.921875
sweep_rbf_riblt_n100000_sim30_t26,rbf_riblt,26,0.3,1,276045824,0.3,263.2578125
sweep_rbf_riblt_n100000_sim30_t27,rbf_riblt,27,0.3,1,280731648,0.3,267.7265625
sweep_rbf_riblt_n100000_sim30_t28,rbf_riblt,28,0.3,1,314998784,0.3,300.40625
sweep_rbf_riblt_n100000_sim30_t29,rbf_riblt,29,0.3,1,283230208,0.3,270.109375
sweep_rbf_riblt_n100000_sim30_t3,rbf_riblt,3,0.3,1,253038592,0.3,241.31640625
sweep_rbf_riblt_n100000_sim30_t30,rbf_riblt,30,0.3,1,285171712,0.3,271.9609375
sweep_rbf_riblt_n100000_sim30_t4,rbf_riblt,4,0.3,1,326107136,0.3,311.0
sweep_rbf_riblt_n100000_sim30_t5,rbf_riblt,5,0.3,1,330248192,0.3,314.94921875
sweep_rbf_riblt_n100000_sim30_t6,rbf_riblt,6,0.3,1,263299072,0.3,251.1015625
sweep_rbf_riblt_n100000_sim30_t7,rbf_riblt,7,0.3,1,329379840,0.3,314.12109375
sweep_rbf_riblt_n100000_sim30_t8,rbf_riblt,8,0.3,1,311005184,0.3,296.59765625
sweep_rbf_riblt_n100000_sim30_t9,rbf_riblt,9,0.3,1,301899776,0.3,287.9140625
sweep_rbf_riblt_n100000_sim40_t1,rbf_riblt,1,0.4,1,288620544,0.4,275.25
sweep_rbf_riblt_n100000_sim40_t10,rbf_riblt,10,0.4,1,222314496,0.4,212.015625
sweep_rbf_riblt_n100000_sim40_t11,rbf_riblt,11,0.4,1,282923008,0.4,269.81640625
sweep_rbf_riblt_n100000_sim40_t12,rbf_riblt,12,0.4,1,276635648,0.4,263.8203125
sweep_rbf_riblt_n100000_sim40_t13,rbf_riblt,13,0.4,1,226664448,0.4,216.1640625
sweep_rbf_riblt_n100000_sim40_t14,rbf_riblt,14,0.4,1,272310272,0.4,259.6953125
sweep_rbf_riblt_n100000_sim40_t15,rbf_riblt,15,0.4,1,268042240,0.4,255.625
sweep_rbf_riblt_n100000_sim40_t16,rbf_riblt,16,0.4,1,232497152,0.4,221.7265625
sweep_rbf_riblt_n100000_sim40_t17,rbf_riblt,17,0.4,1,237985792,0.4,226.9609375
sweep_rbf_riblt_n100000_sim40_t18,rbf_riblt,18,0.4,1,261853184,0.4,249.72265625
sweep_rbf_riblt_n100000_sim40_t19,rbf_riblt,19,0.4,1,222179328,0.4,211.88671875
sweep_rbf_riblt_n100000_sim40_t2,rbf_riblt,2,0.4,1,271151104,0.4,258.58984375
sweep_rbf_riblt_n100000_sim40_t20,rbf_riblt,20,0.4,1,276697088,0.4,263.87890625
sweep_rbf_riblt_n100000_sim40_t21,rbf_riblt,21,0.4,1,249982976,0.4,238.40234375
sweep_rbf_riblt_n100000_sim40_t22,rbf_riblt,22,0.4,1,277483520,0.4,264.62890625
sweep_rbf_riblt_n100000_sim40_t23,rbf_riblt,23,0.4,1,248078336,0.4,236.5859375
sweep_rbf_riblt_n100000_sim40_t24,rbf_riblt,24,0.4,1,280924160,0.4,267.91015625
sweep_rbf_riblt_n100000_sim40_t25,rbf_riblt,25,0.4,1,281829376,0.4,268.7734375
sweep_rbf_riblt_n100000_sim40_t26,rbf_riblt,26,0.4,1,215744512,0.4,205.75
sweep_rbf_riblt_n100000_sim40_t27,rbf_riblt,27,0.4,1,234860544,0.4,223.98046875
sweep_rbf_riblt_n100000_sim40_t28,rbf_riblt,28,0.4,1,222023680,0.4,211.73828125
sweep_rbf_riblt_n100000_sim40_t29,rbf_riblt,29,0.4,1,247791616,0.4,236.3125
sweep_rbf_riblt_n100000_sim40_t3,rbf_riblt,3,0.4,1,261058560,0.4,248.96484375
sweep_rbf_riblt_n100000_sim40_t30,rbf_riblt,30,0.4,1,270262272,0.4,257.7421875
sweep_rbf_riblt_n100000_sim40_t4,rbf_riblt,4,0.4,1,262553600,0.4,250.390625
sweep_rbf_riblt_n100000_sim40_t5,rbf_riblt,5,0.4,1,277729280,0.4,264.86328125
sweep_rbf_riblt_n100000_sim40_t6,rbf_riblt,6,0.4,1,282361856,0.4,269.28125
sweep_rbf_riblt_n100000_sim40_t7,rbf_riblt,7,0.4,1,254566400,0.4,242.7734375
sweep_rbf_riblt_n100000_sim40_t8,rbf_riblt,8,0.4,1,256802816,0.4,244.90625
sweep_rbf_riblt_n100000_sim40_t9,rbf_riblt,9,0.4,1,279810048,0.4,266.84765625
sweep_rbf_riblt_n100000_sim50_t1,rbf_riblt,1,0.5,1,228855808,0.5,218.25390625
sweep_rbf_riblt_n100000_sim50_t10,rbf_riblt,10,0.5,1,283680768,0.5,270.5390625
sweep_rbf_riblt_n100000_sim50_t11,rbf_riblt,11,0.5,1,278327296,0.5,265.43359375
sweep_rbf_riblt_n100000_sim50_t12,rbf_riblt,12,0.5,1,262443008,0.5,250.28515625
sweep_rbf_riblt_n100000_sim50_t13,rbf_riblt,13,0.5,1,254132224,0.5,242.359375
sweep_rbf_riblt_n100000_sim50_t14,rbf_riblt,14,0.5,1,235696128,0.5,224.77734375
sweep_rbf_riblt_n100000_sim50_t15,rbf_riblt,15,0.5,1,285782016,0.5,272.54296875
sweep_rbf_riblt_n100000_sim50_t16,rbf_riblt,16,0.5,1,253976576,0.5,242.2109375
sweep_rbf_riblt_n100000_sim50_t17,rbf_riblt,17,0.5,1,244801536,0.5,233.4609375
sweep_rbf_riblt_n100000_sim50_t18,rbf_riblt,18,0.5,1,285593600,0.5,272.36328125
sweep_rbf_riblt_n100000_sim50_t19,rbf_riblt,19,0.5,1,262598656,0.5,250.43359375
sweep_rbf_riblt_n100000_sim50_t2,rbf_riblt,2,0.5,1,252362752,0.5,240.671875
sweep_rbf_riblt_n100000_sim50_t20,rbf_riblt,20,0.5,1,264024064,0.5,251.79296875
sweep_rbf_riblt_n100000_sim50_t21,rbf_riblt,21,0.5,1,250724352,0.5,239.109375
sweep_rbf_riblt_n100000_sim50_t22,rbf_riblt,22,0.5,1,251707392,0.5,240.046875
sweep_rbf_riblt_n100000_sim50_t23,rbf_riblt,23,0.5,1,265216000,0.5,252.9296875
sweep_rbf_riblt_n100000_sim50_t24,rbf_riblt,24,0.5,1,247713792,0.5,236.23828125
sweep_rbf_riblt_n100000_sim50_t25,rbf_riblt,25,0.5,1,267964416,0.5,255.55078125
sweep_rbf_riblt_n100000_sim50_t26,rbf_riblt,26,0.5,1,230551552,0.5,219.87109375
sweep_rbf_riblt_n100000_sim50_t27,rbf_riblt,27,0.5,1,227741696,0.5,217.19140625
sweep_rbf_riblt_n100000_sim50_t28,rbf_riblt,28,0.5,1,246595584,0.5,235.171875
sweep_rbf_riblt_n100000_sim50_t29,rbf_riblt,29,0.5,1,251060224,0.5,239.4296875
sweep_rbf_riblt_n100000_sim50_t3,rbf_riblt,3,0.5,1,262266880,0.5,250.1171875
sweep_rbf_riblt_n100000_sim50_t30,rbf_riblt,30,0.5,1,257437696,0.5,245.51171875
sweep_rbf_riblt_n100000_sim50_t4,rbf_riblt,4,0.5,1,258416640,0.5,246.4453125
sweep_rbf_riblt_n100000_sim50_t5,rbf_riblt,5,0.5,1,229580800,0.5,218.9453125
sweep_rbf_riblt_n100000_sim50_t6,rbf_riblt,6,0.5,1,259952640,0.5,247.91015625
sweep_rbf_riblt_n100000_sim50_t7,rbf_riblt,7,0.5,1,253407232,0.5,241.66796875
sweep_rbf_riblt_n100000_sim50_t8,rbf_riblt,8,0.5,1,221073408,0.5,210.83203125
sweep_rbf_riblt_n100000_sim50_t9,rbf_riblt,9,0.5,1,216952832,0.5,206.90234375
sweep_rbf_riblt_n100000_sim60_t1,rbf_riblt,1,0.6,1,205406208,0.6,195.890625
sweep_rbf_riblt_n100000_sim60_t10,rbf_riblt,10,0.6,1,222912512,0.6,212.5859375
sweep_rbf_riblt_n100000_sim60_t11,rbf_riblt,11,0.6,1,175058944,0.6,166.94921875
sweep_rbf_riblt_n100000_sim60_t12,rbf_riblt,12,0.6,1,209956864,0.6,200.23046875
sweep_rbf_riblt_n100000_sim60_t13,rbf_riblt,13,0.6,1,216821760,0.6,206.77734375
sweep_rbf_riblt_n100000_sim60_t14,rbf_riblt,14,0.6,1,202416128,0.6,193.0390625
sweep_rbf_riblt_n100000_sim60_t15,rbf_riblt,15,0.6,1,193880064,0.6,184.8984375
sweep_rbf_riblt_n100000_sim60_t16,rbf_riblt,16,0.6,1,204275712,0.6,194.8125
sweep_rbf_riblt_n100000_sim60_t17,rbf_riblt,17,0.6,1,217190400,0.6,207.12890625
sweep_rbf_riblt_n100000_sim60_t18,rbf_riblt,18,0.6,1,206536704,0.6,196.96875
sweep_rbf_riblt_n100000_sim60_t19,rbf_riblt,19,0.6,1,210100224,0.6,200.3671875
sweep_rbf_riblt_n100000_sim60_t2,rbf_riblt,2,0.6,1,193441792,0.6,184.48046875
sweep_rbf_riblt_n100000_sim60_t20,rbf_riblt,20,0.6,1,206536704,0.6,196.96875
sweep_rbf_riblt_n100000_sim60_t21,rbf_riblt,21,0.6,1,213069824,0.6,203.19921875
sweep_rbf_riblt_n100000_sim60_t22,rbf_riblt,22,0.6,1,206872576,0.6,197.2890625
sweep_rbf_riblt_n100000_sim60_t23,rbf_riblt,23,0.6,1,203071488,0.6,193.6640625
sweep_rbf_riblt_n100000_sim60_t24,rbf_riblt,24,0.6,1,197574656,0.6,188.421875
sweep_rbf_riblt_n100000_sim60_t25,rbf_riblt,25,0.6,1,210083840,0.6,200.3515625
sweep_rbf_riblt_n100000_sim60_t26,rbf_riblt,26,0.6,1,190631936,0.6,181.80078125
sweep_rbf_riblt_n100000_sim60_t27,rbf_riblt,27,0.6,1,205508608,0.6,195.98828125
sweep_rbf_riblt_n100000_sim60_t28,rbf_riblt,28,0.6,1,203608064,0.6,194.17578125
sweep_rbf_riblt_n100000_sim60_t29,rbf_riblt,29,0.6,1,212922368,0.6,203.05859375
sweep_rbf_riblt_n100000_sim60_t3,rbf_riblt,3,0.6,1,173158400,0.6,165.13671875
sweep_rbf_riblt_n100000_sim60_t30,rbf_riblt,30,0.6,1,211365888,0.6,201.57421875
sweep_rbf_riblt_n100000_sim60_t4,rbf_riblt,4,0.6,1,204341248,0.6,194.875
sweep_rbf_riblt_n100000_sim60_t5,rbf_riblt,5,0.6,1,202911744,0.6,193.51171875
sweep_rbf_riblt_n100000_sim60_t6,rbf_riblt,6,0.6,1,198361088,0.6,189.171875
sweep_rbf_riblt_n100000_sim60_t7,rbf_riblt,7,0.6,1,210702336,0.6,200.94140625
sweep_rbf_riblt_n100000_sim60_t8,rbf_riblt,8,0.6,1,189702144,0.6,180.9140625
sweep_rbf_riblt_n100000_sim60_t9,rbf_riblt,9,0.6,1,217468928,0.6,207.39453125
sweep_rbf_riblt_n100000_sim70_t1,rbf_riblt,1,0.7,1,194473984,0.7,185.46484375
sweep_rbf_riblt_n100000_sim70_t10,rbf_riblt,10,0.7,1,155103232,0.7,147.91796875
sweep_rbf_riblt_n100000_sim70_t11,rbf_riblt,11,0.7,1,191586304,0.7,182.7109375
sweep_rbf_riblt_n100000_sim70_t12,rbf_riblt,12,0.7,1,173383680,0.7,165.3515625
sweep_rbf_riblt_n100000_sim70_t13,rbf_riblt,13,0.7,1,192299008,0.7,183.390625
sweep_rbf_riblt_n100000_sim70_t14,rbf_riblt,14,0.7,1,167325696,0.7,159.57421875
sweep_rbf_riblt_n100000_sim70_t15,rbf_riblt,15,0.7,1,187293696,0.7,178.6171875
sweep_rbf_riblt_n100000_sim70_t16,rbf_riblt,16,0.7,1,198819840,0.7,189.609375
sweep_rbf_riblt_n100000_sim70_t17,rbf_riblt,17,0.7,1,200200192,0.7,190.92578125
sweep_rbf_riblt_n100000_sim70_t18,rbf_riblt,18,0.7,1,176246784,0.7,168.08203125
sweep_rbf_riblt_n100000_sim70_t19,rbf_riblt,19,0.7,1,169086976,0.7,161.25390625
sweep_rbf_riblt_n100000_sim70_t2,rbf_riblt,2,0.7,1,183652352,0.7,175.14453125
sweep_rbf_riblt_n100000_sim70_t20,rbf_riblt,20,0.7,1,184614912,0.7,176.0625
sweep_rbf_riblt_n100000_sim70_t21,rbf_riblt,21,0.7,1,178495488,0.7,170.2265625
sweep_rbf_riblt_n100000_sim70_t22,rbf_riblt,22,0.7,1,155906048,0.7,148.68359375
sweep_rbf_riblt_n100000_sim70_t23,rbf_riblt,23,0.7,1,168914944,0.7,161.08984375
sweep_rbf_riblt_n100000_sim70_t24,rbf_riblt,24,0.7,1,180154368,0.7,171.80859375
sweep_rbf_riblt_n100000_sim70_t25,rbf_riblt,25,0.7,1,183787520,0.7,175.2734375
sweep_rbf_riblt_n100000_sim70_t26,rbf_riblt,26,0.7,1,156372992,0.7,149.12890625
sweep_rbf_riblt_n100000_sim70_t27,rbf_riblt,27,0.7,1,163237888,0.7,155.67578125
sweep_rbf_riblt_n100000_sim70_t28,rbf_riblt,28,0.7,1,180543488,0.7,172.1796875
sweep_rbf_riblt_n100000_sim70_t29,rbf_riblt,29,0.7,1,157487104,0.7,150.19140625
sweep_rbf_riblt_n100000_sim70_t3,rbf_riblt,3,0.7,1,187408384,0.7,178.7265625
sweep_rbf_riblt_n100000_sim70_t30,rbf_riblt,30,0.7,1,152895488,0.7,145.8125
sweep_rbf_riblt_n100000_sim70_t4,rbf_riblt,4,0.7,1,183443456,0.7,174.9453125
sweep_rbf_riblt_n100000_sim70_t5,rbf_riblt,5,0.7,1,164933632,0.7,157.29296875
sweep_rbf_riblt_n100000_sim70_t6,rbf_riblt,6,0.7,1,175132672,0.7,167.01953125
sweep_rbf_riblt_n100000_sim70_t7,rbf_riblt,7,0.7,1,206327808,0.7,196.76953125
sweep_rbf_riblt_n100000_sim70_t8,rbf_riblt,8,0.7,1,187138048,0.7,178.46875
sweep_rbf_riblt_n100000_sim70_t9,rbf_riblt,9,0.7,1,184131584,0.7,175.6015625
sweep_rbf_riblt_n100000_sim75_t1,rbf_riblt,1,0.75,1,116453376,0.75,111.05859375
sweep_rbf_riblt_n100000_sim75_t10,rbf_riblt,10,0.75,1,153157632,0.75,146.0625
sweep_rbf_riblt_n100000_sim75_t11,rbf_riblt,11,0.75,1,132296704,0.75,126.16796875
sweep_rbf_riblt_n100000_sim75_t12,rbf_riblt,12,0.75,1,163663872,0.75,156.08203125
sweep_rbf_riblt_n100000_sim75_t13,rbf_riblt,13,0.75,1,167280640,0.75,159.53125
sweep_rbf_riblt_n100000_sim75_t14,rbf_riblt,14,0.75,1,148209664,0.75,141.34375
sweep_rbf_riblt_n100000_sim75_t15,rbf_riblt,15,0.75,1,154660864,0.75,147.49609375
sweep_rbf_riblt_n100000_sim75_t16,rbf_riblt,16,0.75,1,170254336,0.75,162.3671875
sweep_rbf_riblt_n100000_sim75_t17,rbf_riblt,17,0.75,1,168284160,0.75,160.48828125
sweep_rbf_riblt_n100000_sim75_t18,rbf_riblt,18,0.75,1,142610432,0.75,136.00390625
sweep_rbf_riblt_n100000_sim75_t19,rbf_riblt,19,0.75,1,135942144,0.75,129.64453125
sweep_rbf_riblt_n100000_sim75_t2,rbf_riblt,2,0.75,1,168345600,0.75,160.546875
sweep_rbf_riblt_n100000_sim75_t20,rbf_riblt,20,0.75,1,166580224,0.75,158.86328125
sweep_rbf_riblt_n100000_sim75_t21,rbf_riblt,21,0.75,1,189927424,0.75,181.12890625
sweep_rbf_riblt_n100000_sim75_t22,rbf_riblt,22,0.75,1,137424896,0.75,131.05859375
sweep_rbf_riblt_n100000_sim75_t23,rbf_riblt,23,0.75,1,131854336,0.75,125.74609375
sweep_rbf_riblt_n100000_sim75_t24,rbf_riblt,24,0.75,1,145874944,0.75,139.1171875
sweep_rbf_riblt_n100000_sim75_t25,rbf_riblt,25,0.75,1,150614016,0.75,143.63671875
sweep_rbf_riblt_n100000_sim75_t26,rbf_riblt,26,0.75,1,146599936,0.75,139.80859375
sweep_rbf_riblt_n100000_sim75_t27,rbf_riblt,27,0.75,1,154492928,0.75,147.3359375
sweep_rbf_riblt_n100000_sim75_t28,rbf_riblt,28,0.75,1,152363008,0.75,145.3046875
sweep_rbf_riblt_n100000_sim75_t29,rbf_riblt,29,0.75,1,141541376,0.75,134.984375
sweep_rbf_riblt_n100000_sim75_t3,rbf_riblt,3,0.75,1,135856128,0.75,129.5625
sweep_rbf_riblt_n100000_sim75_t30,rbf_riblt,30,0.75,1,174964736,0.75,166.859375
sweep_rbf_riblt_n100000_sim75_t4,rbf_riblt,4,0.75,1,163405824,0.75,155.8359375
sweep_rbf_riblt_n100000_sim75_t5,rbf_riblt,5,0.75,1,164200448,0.75,156.59375
sweep_rbf_riblt_n100000_sim75_t6,rbf_riblt,6,0.75,1,164315136,0.75,156.703125
sweep_rbf_riblt_n100000_sim75_t7,rbf_riblt,7,0.75,1,162627584,0.75,155.09375
sweep_rbf_riblt_n100000_sim75_t8,rbf_riblt,8,0.75,1,167280640,0.75,159.53125
sweep_rbf_riblt_n100000_sim75_t9,rbf_riblt,9,0.75,1,133447680,0.75,127.265625
sweep_rbf_riblt_n100000_sim80_t1,rbf_riblt,1,0.8,1,129736704,0.8,123.7265625
sweep_rbf_riblt_n100000_sim80_t10,rbf_riblt,10,0.8,1,141266944,0.8,134.72265625
sweep_rbf_riblt_n100000_sim80_t11,rbf_riblt,11,0.8,1,141320192,0.8,134.7734375
sweep_rbf_riblt_n100000_sim80_t12,rbf_riblt,12,0.8,1,123850752,0.8,118.11328125
sweep_rbf_riblt_n100000_sim80_t13,rbf_riblt,13,0.8,1,118177792,0.8,112.703125
sweep_rbf_riblt_n100000_sim80_t14,rbf_riblt,14,0.8,1,120532992,0.8,114.94921875
sweep_rbf_riblt_n100000_sim80_t15,rbf_riblt,15,0.8,1,130113536,0.8,124.0859375
sweep_rbf_riblt_n100000_sim80_t16,rbf_riblt,16,0.8,1,125468672,0.8,119.65625
sweep_rbf_riblt_n100000_sim80_t17,rbf_riblt,17,0.8,1,131670016,0.8,125.5703125
sweep_rbf_riblt_n100000_sim80_t18,rbf_riblt,18,0.8,1,122802176,0.8,117.11328125
sweep_rbf_riblt_n100000_sim80_t19,rbf_riblt,19,0.8,1,126050304,0.8,120.2109375
sweep_rbf_riblt_n100000_sim80_t2,rbf_riblt,2,0.8,1,122347520,0.8,116.6796875
sweep_rbf_riblt_n100000_sim80_t20,rbf_riblt,20,0.8,1,139874304,0.8,133.39453125
sweep_rbf_riblt_n100000_sim80_t21,rbf_riblt,21,0.8,1,128069632,0.8,122.13671875
sweep_rbf_riblt_n100000_sim80_t22,rbf_riblt,22,0.8,1,143900672,0.8,137.234375
sweep_rbf_riblt_n100000_sim80_t23,rbf_riblt,23,0.8,1,118706176,0.8,113.20703125
sweep_rbf_riblt_n100000_sim80_t24,rbf_riblt,24,0.8,1,122466304,0.8,116.79296875
sweep_rbf_riblt_n100000_sim80_t25,rbf_riblt,25,0.8,1,123244544,0.8,117.53515625
sweep_rbf_riblt_n100000_sim80_t26,rbf_riblt,26,0.8,1,129331200,0.8,123.33984375
sweep_rbf_riblt_n100000_sim80_t27,rbf_riblt,27,0.8,1,125001728,0.8,119.2109375
sweep_rbf_riblt_n100000_sim80_t28,rbf_riblt,28,0.8,1,137580544,0.8,131.20703125
sweep_rbf_riblt_n100000_sim80_t29,rbf_riblt,29,0.8,1,136818688,0.8,130.48046875
sweep_rbf_riblt_n100000_sim80_t3,rbf_riblt,3,0.8,1,141807616,0.8,135.23828125
sweep_rbf_riblt_n100000_sim80_t30,rbf_riblt,30,0.8,1,136347648,0.8,130.03125
sweep_rbf_riblt_n100000_sim80_t4,rbf_riblt,4,0.8,1,124026880,0.8,118.28125
sweep_rbf_riblt_n100000_sim80_t5,rbf_riblt,5,0.8,1,139636736,0.8,133.16796875
sweep_rbf_riblt_n100000_sim80_t6,rbf_riblt,6,0.8,1,124108800,0.8,118.359375
sweep_rbf_riblt_n100000_sim80_t7,rbf_riblt,7,0.8,1,122748928,0.8,117.0625
sweep_rbf_riblt_n100000_sim80_t8,rbf_riblt,8,0.8,1,125689856,0.8,119.8671875
sweep_rbf_riblt_n100000_sim80_t9,rbf_riblt,9,0.8,1,121753600,0.8,116.11328125
sweep_rbf_riblt_n100000_sim85_t1,rbf_riblt,1,0.85,1,133136384,0.85,126.96875
