run_dir,iteration,scom_size,protocol,trial,similarity,run_id
sweep_rbf_riblt_n100000_sim20_t18,1,34352,rbf_riblt,18,0.2,sweep_rbf_riblt_n100000_sim20_t18
sweep_rbf_riblt_n100000_sim20_t19,1,37528,rbf_riblt,19,0.2,sweep_rbf_riblt_n100000_sim20_t19
sweep_rbf_riblt_n100000_sim20_t19,1,34376,rbf_riblt,19,0.2,sweep_rbf_riblt_n100000_sim20_t19
sweep_rbf_riblt_n100000_sim20_t20,1,37615,rbf_riblt,20,0.2,sweep_rbf_riblt_n100000_sim20_t20
sweep_rbf_riblt_n100000_sim20_t20,1,34345,rbf_riblt,20,0.2,sweep_rbf_riblt_n100000_sim20_t20
sweep_rbf_riblt_n100000_sim20_t21,1,37418,rbf_riblt,21,0.2,sweep_rbf_riblt_n100000_sim20_t21
sweep_rbf_riblt_n100000_sim20_t21,1,34398,rbf_riblt,21,0.2,sweep_rbf_riblt_n100000_sim20_t21
sweep_rbf_riblt_n100000_sim20_t22,1,37576,rbf_riblt,22,0.2,sweep_rbf_riblt_n100000_sim20_t22
sweep_rbf_riblt_n100000_sim20_t22,1,34317,rbf_riblt,22,0.2,sweep_rbf_riblt_n100000_sim20_t22
sweep_rbf_riblt_n100000_sim20_t23,1,37515,rbf_riblt,23,0.2,sweep_rbf_riblt_n100000_sim20_t23
sweep_rbf_riblt_n100000_sim20_t23,1,34346,rbf_riblt,23,0.2,sweep_rbf_riblt_n100000_sim20_t23
sweep_rbf_riblt_n100000_sim20_t24,1,34394,rbf_riblt,24,0.2,sweep_rbf_riblt_n100000_sim20_t24
sweep_rbf_riblt_n100000_sim20_t24,1,37508,rbf_riblt,24,0.2,sweep_rbf_riblt_n100000_sim20_t24
sweep_rbf_riblt_n100000_sim20_t25,1,37471,rbf_riblt,25,0.2,sweep_rbf_riblt_n100000_sim20_t25
sweep_rbf_riblt_n100000_sim20_t25,1,34351,rbf_riblt,25,0.2,sweep_rbf_riblt_n100000_sim20_t25
sweep_rbf_riblt_n100000_sim20_t26,1,37461,rbf_riblt,26,0.2,sweep_rbf_riblt_n100000_sim20_t26
sweep_rbf_riblt_n100000_sim20_t26,1,34344,rbf_riblt,26,0.2,sweep_rbf_riblt_n100000_sim20_t26
sweep_rbf_riblt_n100000_sim20_t27,1,37659,rbf_riblt,27,0.2,sweep_rbf_riblt_n100000_sim20_t27
sweep_rbf_riblt_n100000_sim20_t27,1,34388,rbf_riblt,27,0.2,sweep_rbf_riblt_n100000_sim20_t27
sweep_rbf_riblt_n100000_sim20_t28,1,37543,rbf_riblt,28,0.2,sweep_rbf_riblt_n100000_sim20_t28
sweep_rbf_riblt_n100000_sim20_t28,1,34363,rbf_riblt,28,0.2,sweep_rbf_riblt_n100000_sim20_t28
sweep_rbf_riblt_n100000_sim20_t29,1,37582,rbf_riblt,29,0.2,sweep_rbf_riblt_n100000_sim20_t29
sweep_rbf_riblt_n100000_sim20_t29,1,34413,rbf_riblt,29,0.2,sweep_rbf_riblt_n100000_sim20_t29
sweep_rbf_riblt_n100000_sim20_t30,1,37468,rbf_riblt,30,0.2,sweep_rbf_riblt_n100000_sim20_t30
sweep_rbf_riblt_n100000_sim20_t30,1,34381,rbf_riblt,30,0.2,sweep_rbf_riblt_n100000_sim20_t30
sweep_rbf_riblt_n100000_sim30_t1,1,49595,rbf_riblt,1,0.3,sweep_rbf_riblt_n100000_sim30_t1
sweep_rbf_riblt_n100000_sim30_t1,1,47807,rbf_riblt,1,0.3,sweep_rbf_riblt_n100000_sim30_t1
sweep_rbf_riblt_n100000_sim30_t2,1,49643,rbf_riblt,2,0.3,sweep_rbf_riblt_n100000_sim30_t2
sweep_rbf_riblt_n100000_sim30_t2,1,47871,rbf_riblt,2,0.3,sweep_rbf_riblt_n100000_sim30_t2
sweep_rbf_riblt_n100000_sim30_t3,1,49408,rbf_riblt,3,0.3,sweep_rbf_riblt_n100000_sim30_t3
sweep_rbf_riblt_n100000_sim30_t3,1,47841,rbf_riblt,3,0.3,sweep_rbf_riblt_n100000_sim30_t3
sweep_rbf_riblt_n100000_sim30_t4,1,49591,rbf_riblt,4,0.3,sweep_rbf_riblt_n100000_sim30_t4
sweep_rbf_riblt_n100000_sim30_t4,1,47845,rbf_riblt,4,0.3,sweep_rbf_riblt_n100000_sim30_t4
sweep_rbf_riblt_n100000_sim30_t5,1,49416,rbf_riblt,5,0.3,sweep_rbf_riblt_n100000_sim30_t5
sweep_rbf_riblt_n100000_sim30_t5,1,47922,rbf_riblt,5,0.3,sweep_rbf_riblt_n100000_sim30_t5
sweep_rbf_riblt_n100000_sim30_t6,1,49371,rbf_riblt,6,0.3,sweep_rbf_riblt_n100000_sim30_t6
sweep_rbf_riblt_n100000_sim30_t6,1,47768,rbf_riblt,6,0.3,sweep_rbf_riblt_n100000_sim30_t6
sweep_rbf_riblt_n100000_sim30_t7,1,49451,rbf_riblt,7,0.3,sweep_rbf_riblt_n100000_sim30_t7
sweep_rbf_riblt_n100000_sim30_t7,1,47821,rbf_riblt,7,0.3,sweep_rbf_riblt_n100000_sim30_t7
sweep_rbf_riblt_n100000_sim30_t8,1,49643,rbf_riblt,8,0.3,sweep_rbf_riblt_n100000_sim30_t8
sweep_rbf_riblt_n100000_sim30_t8,1,47844,rbf_riblt,8,0.3,sweep_rbf_riblt_n100000_sim30_t8
sweep_rbf_riblt_n100000_sim30_t9,1,49502,rbf_riblt,9,0.3,sweep_rbf_riblt_n100000_sim30_t9
sweep_rbf_riblt_n100000_sim30_t9,1,47899,rbf_riblt,9,0.3,sweep_rbf_riblt_n100000_sim30_t9
sweep_rbf_riblt_n100000_sim30_t10,1,49450,rbf_riblt,10,0.3,sweep_rbf_riblt_n100000_sim30_t10
sweep_rbf_riblt_n100000_sim30_t10,1,47862,rbf_riblt,10,0.3,sweep_rbf_riblt_n100000_sim30_t10
sweep_rbf_riblt_n100000_sim30_t11,1,49485,rbf_riblt,11,0.3,sweep_rbf_riblt_n100000_sim30_t11
sweep_rbf_riblt_n100000_sim30_t11,1,47891,rbf_riblt,11,0.3,sweep_rbf_riblt_n100000_sim30_t11
sweep_rbf_riblt_n100000_sim30_t12,1,49546,rbf_riblt,12,0.3,sweep_rbf_riblt_n100000_sim30_t12
sweep_rbf_riblt_n100000_sim30_t12,1,47815,rbf_riblt,12,0.3,sweep_rbf_riblt_n100000_sim30_t12
sweep_rbf_riblt_n100000_sim30_t13,1,49536,rbf_riblt,13,0.3,sweep_rbf_riblt_n100000_sim30_t13
sweep_rbf_riblt_n100000_sim30_t13,1,47802,rbf_riblt,13,0.3,sweep_rbf_riblt_n100000_sim30_t13
sweep_rbf_riblt_n100000_sim30_t14,1,49518,rbf_riblt,14,0.3,sweep_rbf_riblt_n100000_sim30_t14
sweep_rbf_riblt_n100000_sim30_t14,1,47821,rbf_riblt,14,0.3,sweep_rbf_riblt_n100000_sim30_t14
sweep_rbf_riblt_n100000_sim30_t15,1,49429,rbf_riblt,15,0.3,sweep_rbf_riblt_n100000_sim30_t15
sweep_rbf_riblt_n100000_sim30_t15,1,47773,rbf_riblt,15,0.3,sweep_rbf_riblt_n100000_sim30_t15
sweep_rbf_riblt_n100000_sim30_t16,1,49642,rbf_riblt,16,0.3,sweep_rbf_riblt_n100000_sim30_t16
sweep_rbf_riblt_n100000_sim30_t16,1,47781,rbf_riblt,16,0.3,sweep_rbf_riblt_n100000_sim30_t16
sweep_rbf_riblt_n100000_sim30_t17,1,47829,rbf_riblt,17,0.3,sweep_rbf_riblt_n100000_sim30_t17
sweep_rbf_riblt_n100000_sim30_t17,1,49515,rbf_riblt,17,0.3,sweep_rbf_riblt_n100000_sim30_t17
sweep_rbf_riblt_n100000_sim30_t18,1,49573,rbf_riblt,18,0.3,sweep_rbf_riblt_n100000_sim30_t18
sweep_rbf_riblt_n100000_sim30_t18,1,47894,rbf_riblt,18,0.3,sweep_rbf_riblt_n100000_sim30_t18
sweep_rbf_riblt_n100000_sim30_t19,1,49459,rbf_riblt,19,0.3,sweep_rbf_riblt_n100000_sim30_t19
sweep_rbf_riblt_n100000_sim30_t19,1,47842,rbf_riblt,19,0.3,sweep_rbf_riblt_n100000_sim30_t19
sweep_rbf_riblt_n100000_sim30_t20,1,49515,rbf_riblt,20,0.3,sweep_rbf_riblt_n100000_sim30_t20
sweep_rbf_riblt_n100000_sim30_t20,1,47902,rbf_riblt,20,0.3,sweep_rbf_riblt_n100000_sim30_t20
sweep_rbf_riblt_n100000_sim30_t21,1,49384,rbf_riblt,21,0.3,sweep_rbf_riblt_n100000_sim30_t21
sweep_rbf_riblt_n100000_sim30_t21,1,47857,rbf_riblt,21,0.3,sweep_rbf_riblt_n100000_sim30_t21
sweep_rbf_riblt_n100000_sim30_t22,1,49474,rbf_riblt,22,0.3,sweep_rbf_riblt_n100000_sim30_t22
sweep_rbf_riblt_n100000_sim30_t22,1,47756,rbf_riblt,22,0.3,sweep_rbf_riblt_n100000_sim30_t22
sweep_rbf_riblt_n100000_sim30_t23,1,49553,rbf_riblt,23,0.3,sweep_rbf_riblt_n100000_sim30_t23
sweep_rbf_riblt_n100000_sim30_t23,1,47834,rbf_riblt,23,0.3,sweep_rbf_riblt_n100000_sim30_t23
sweep_rbf_riblt_n100000_sim30_t24,1,49396,rbf_riblt,24,0.3,sweep_rbf_riblt_n100000_sim30_t24
sweep_rbf_riblt_n100000_sim30_t24,1,47787,rbf_riblt,24,0.3,sweep_rbf_riblt_n100000_sim30_t24
sweep_rbf_riblt_n100000_sim30_t25,1,49499,rbf_riblt,25,0.3,sweep_rbf_riblt_n100000_sim30_t25
sweep_rbf_riblt_n100000_sim30_t25,1,47749,rbf_riblt,25,0.3,sweep_rbf_riblt_n100000_sim30_t25
sweep_rbf_riblt_n100000_sim30_t26,1,49627,rbf_riblt,26,0.3,sweep_rbf_riblt_n100000_sim30_t26
sweep_rbf_riblt_n100000_sim30_t26,1,47815,rbf_riblt,26,0.3,sweep_rbf_riblt_n100000_sim30_t26
sweep_rbf_riblt_n100000_sim30_t27,1,49547,rbf_riblt,27,0.3,sweep_rbf_riblt_n100000_sim30_t27
sweep_rbf_riblt_n100000_sim30_t27,1,47880,rbf_riblt,27,0.3,sweep_rbf_riblt_n100000_sim30_t27
sweep_rbf_riblt_n100000_sim30_t28,1,49569,rbf_riblt,28,0.3,sweep_rbf_riblt_n100000_sim30_t28
sweep_rbf_riblt_n100000_sim30_t28,1,47763,rbf_riblt,28,0.3,sweep_rbf_riblt_n100000_sim30_t28
sweep_rbf_riblt_n100000_sim30_t29,1,49686,rbf_riblt,29,0.3,sweep_rbf_riblt_n100000_sim30_t29
sweep_rbf_riblt_n100000_sim30_t29,1,47888,rbf_riblt,29,0.3,sweep_rbf_riblt_n100000_sim30_t29
sweep_rbf_riblt_n100000_sim30_t30,1,49499,rbf_riblt,30,0.3,sweep_rbf_riblt_n100000_sim30_t30
sweep_rbf_riblt_n100000_sim30_t30,1,47821,rbf_riblt,30,0.3,sweep_rbf_riblt_n100000_sim30_t30
sweep_rbf_riblt_n100000_sim40_t1,1,59898,rbf_riblt,1,0.4,sweep_rbf_riblt_n100000_sim40_t1
sweep_rbf_riblt_n100000_sim40_t1,1,58532,rbf_riblt,1,0.4,sweep_rbf_riblt_n100000_sim40_t1
sweep_rbf_riblt_n100000_sim40_t2,1,59809,rbf_riblt,2,0.4,sweep_rbf_riblt_n100000_sim40_t2
sweep_rbf_riblt_n100000_sim40_t2,1,59738,rbf_riblt,2,0.4,sweep_rbf_riblt_n100000_sim40_t2
sweep_rbf_riblt_n100000_sim40_t3,1,59862,rbf_riblt,3,0.4,sweep_rbf_riblt_n100000_sim40_t3
sweep_rbf_riblt_n100000_sim40_t3,1,59749,rbf_riblt,3,0.4,sweep_rbf_riblt_n100000_sim40_t3
sweep_rbf_riblt_n100000_sim40_t4,1,59845,rbf_riblt,4,0.4,sweep_rbf_riblt_n100000_sim40_t4
sweep_rbf_riblt_n100000_sim40_t4,1,59888,rbf_riblt,4,0.4,sweep_rbf_riblt_n100000_sim40_t4
sweep_rbf_riblt_n100000_sim40_t5,1,59852,rbf_riblt,5,0.4,sweep_rbf_riblt_n100000_sim40_t5
sweep_rbf_riblt_n100000_sim40_t5,1,59783,rbf_riblt,5,0.4,sweep_rbf_riblt_n100000_sim40_t5
sweep_rbf_riblt_n100000_sim40_t6,1,59796,rbf_riblt,6,0.4,sweep_rbf_riblt_n100000_sim40_t6
sweep_rbf_riblt_n100000_sim40_t6,1,59902,rbf_riblt,6,0.4,sweep_rbf_riblt_n100000_sim40_t6
sweep_rbf_riblt_n100000_sim40_t7,1,59785,rbf_riblt,7,0.4,sweep_rbf_riblt_n100000_sim40_t7
sweep_rbf_riblt_n100000_sim40_t7,1,59762,rbf_riblt,7,0.4,sweep_rbf_riblt_n100000_sim40_t7
sweep_rbf_riblt_n100000_sim40_t8,1,59903,rbf_riblt,8,0.4,sweep_rbf_riblt_n100000_sim40_t8
sweep_rbf_riblt_n100000_sim40_t8,1,58495,rbf_riblt,8,0.4,sweep_rbf_riblt_n100000_sim40_t8
sweep_rbf_riblt_n100000_sim40_t9,1,59840,rbf_riblt,9,0.4,sweep_rbf_riblt_n100000_sim40_t9
sweep_rbf_riblt_n100000_sim40_t9,1,58535,rbf_riblt,9,0.4,sweep_rbf_riblt_n100000_sim40_t9
sweep_rbf_riblt_n100000_sim40_t10,1,59845,rbf_riblt,10,0.4,sweep_rbf_riblt_n100000_sim40_t10
sweep_rbf_riblt_n100000_sim40_t10,1,59674,rbf_riblt,10,0.4,sweep_rbf_riblt_n100000_sim40_t10
sweep_rbf_riblt_n100000_sim40_t11,1,59895,rbf_riblt,11,0.4,sweep_rbf_riblt_n100000_sim40_t11
sweep_rbf_riblt_n100000_sim40_t11,1,59833,rbf_riblt,11,0.4,sweep_rbf_riblt_n100000_sim40_t11
sweep_rbf_riblt_n100000_sim40_t12,1,59845,rbf_riblt,12,0.4,sweep_rbf_riblt_n100000_sim40_t12
sweep_rbf_riblt_n100000_sim40_t12,1,59926,rbf_riblt,12,0.4,sweep_rbf_riblt_n100000_sim40_t12
sweep_rbf_riblt_n100000_sim40_t13,1,59792,rbf_riblt,13,0.4,sweep_rbf_riblt_n100000_sim40_t13
sweep_rbf_riblt_n100000_sim40_t13,1,58493,rbf_riblt,13,0.4,sweep_rbf_riblt_n100000_sim40_t13
sweep_rbf_riblt_n100000_sim40_t14,1,59871,rbf_riblt,14,0.4,sweep_rbf_riblt_n100000_sim40_t14
sweep_rbf_riblt_n100000_sim40_t14,1,59783,rbf_riblt,14,0.4,sweep_rbf_riblt_n100000_sim40_t14
sweep_rbf_riblt_n100000_sim40_t15,1,59852,rbf_riblt,15,0.4,sweep_rbf_riblt_n100000_sim40_t15
sweep_rbf_riblt_n100000_sim40_t15,1,58513,rbf_riblt,15,0.4,sweep_rbf_riblt_n100000_sim40_t15
sweep_rbf_riblt_n100000_sim40_t16,1,59803,rbf_riblt,16,0.4,sweep_rbf_riblt_n100000_sim40_t16
sweep_rbf_riblt_n100000_sim40_t16,1,58500,rbf_riblt,16,0.4,sweep_rbf_riblt_n100000_sim40_t16
sweep_rbf_riblt_n100000_sim40_t17,1,59836,rbf_riblt,17,0.4,sweep_rbf_riblt_n100000_sim40_t17
sweep_rbf_riblt_n100000_sim40_t17,1,58449,rbf_riblt,17,0.4,sweep_rbf_riblt_n100000_sim40_t17
sweep_rbf_riblt_n100000_sim40_t18,1,59908,rbf_riblt,18,0.4,sweep_rbf_riblt_n100000_sim40_t18
sweep_rbf_riblt_n100000_sim40_t18,1,58429,rbf_riblt,18,0.4,sweep_rbf_riblt_n100000_sim40_t18
sweep_rbf_riblt_n100000_sim40_t19,1,59880,rbf_riblt,19,0.4,sweep_rbf_riblt_n100000_sim40_t19
sweep_rbf_riblt_n100000_sim40_t19,1,59821,rbf_riblt,19,0.4,sweep_rbf_riblt_n100000_sim40_t19
sweep_rbf_riblt_n100000_sim40_t20,1,59824,rbf_riblt,20,0.4,sweep_rbf_riblt_n100000_sim40_t20
sweep_rbf_riblt_n100000_sim40_t20,1,59819,rbf_riblt,20,0.4,sweep_rbf_riblt_n100000_sim40_t20
sweep_rbf_riblt_n100000_sim40_t21,1,59809,rbf_riblt,21,0.4,sweep_rbf_riblt_n100000_sim40_t21
sweep_rbf_riblt_n100000_sim40_t21,1,58459,rbf_riblt,21,0.4,sweep_rbf_riblt_n100000_sim40_t21
sweep_rbf_riblt_n100000_sim40_t22,1,59803,rbf_riblt,22,0.4,sweep_rbf_riblt_n100000_sim40_t22
sweep_rbf_riblt_n100000_sim40_t22,1,59767,rbf_riblt,22,0.4,sweep_rbf_riblt_n100000_sim40_t22
sweep_rbf_riblt_n100000_sim40_t23,1,59847,rbf_riblt,23,0.4,sweep_rbf_riblt_n100000_sim40_t23
sweep_rbf_riblt_n100000_sim40_t23,1,58501,rbf_riblt,23,0.4,sweep_rbf_riblt_n100000_sim40_t23
sweep_rbf_riblt_n100000_sim40_t24,1,59777,rbf_riblt,24,0.4,sweep_rbf_riblt_n100000_sim40_t24
sweep_rbf_riblt_n100000_sim40_t24,1,58533,rbf_riblt,24,0.4,sweep_rbf_riblt_n100000_sim40_t24
sweep_rbf_riblt_n100000_sim40_t25,1,59857,rbf_riblt,25,0.4,sweep_rbf_riblt_n100000_sim40_t25
sweep_rbf_riblt_n100000_sim40_t25,1,59913,rbf_riblt,25,0.4,sweep_rbf_riblt_n100000_sim40_t25
sweep_rbf_riblt_n100000_sim40_t26,1,59953,rbf_riblt,26,0.4,sweep_rbf_riblt_n100000_sim40_t26
sweep_rbf_riblt_n100000_sim40_t26,1,59865,rbf_riblt,26,0.4,sweep_rbf_riblt_n100000_sim40_t26
sweep_rbf_riblt_n100000_sim40_t27,1,59771,rbf_riblt,27,0.4,sweep_rbf_riblt_n100000_sim40_t27
sweep_rbf_riblt_n100000_sim40_t27,1,58483,rbf_riblt,27,0.4,sweep_rbf_riblt_n100000_sim40_t27
sweep_rbf_riblt_n100000_sim40_t28,1,59842,rbf_riblt,28,0.4,sweep_rbf_riblt_n100000_sim40_t28
sweep_rbf_riblt_n100000_sim40_t28,1,58493,rbf_riblt,28,0.4,sweep_rbf_riblt_n100000_sim40_t28
sweep_rbf_riblt_n100000_sim40_t29,1,59753,rbf_riblt,29,0.4,sweep_rbf_riblt_n100000_sim40_t29
sweep_rbf_riblt_n100000_sim40_t29,1,59836,rbf_riblt,29,0.4,sweep_rbf_riblt_n100000_sim40_t29
sweep_rbf_riblt_n100000_sim40_t30,1,59797,rbf_riblt,30,0.4,sweep_rbf_riblt_n100000_sim40_t30
sweep_rbf_riblt_n100000_sim40_t30,1,58512,rbf_riblt,30,0.4,sweep_rbf_riblt_n100000_sim40_t30
sweep_rbf_riblt_n100000_sim50_t1,1,70896,rbf_riblt,1,0.5,sweep_rbf_riblt_n100000_sim50_t1
sweep_rbf_riblt_n100000_sim50_t1,1,68770,rbf_riblt,1,0.5,sweep_rbf_riblt_n100000_sim50_t1
sweep_rbf_riblt_n100000_sim50_t2,1,70874,rbf_riblt,2,0.5,sweep_rbf_riblt_n100000_sim50_t2
sweep_rbf_riblt_n100000_sim50_t2,1,68806,rbf_riblt,2,0.5,sweep_rbf_riblt_n100000_sim50_t2
sweep_rbf_riblt_n100000_sim50_t3,1,70768,rbf_riblt,3,0.5,sweep_rbf_riblt_n100000_sim50_t3
sweep_rbf_riblt_n100000_sim50_t3,1,68691,rbf_riblt,3,0.5,sweep_rbf_riblt_n100000_sim50_t3
sweep_rbf_riblt_n100000_sim50_t4,1,70875,rbf_riblt,4,0.5,sweep_rbf_riblt_n100000_sim50_t4
sweep_rbf_riblt_n100000_sim50_t4,1,68729,rbf_riblt,4,0.5,sweep_rbf_riblt_n100000_sim50_t4
sweep_rbf_riblt_n100000_sim50_t5,1,70847,rbf_riblt,5,0.5,sweep_rbf_riblt_n100000_sim50_t5
sweep_rbf_riblt_n100000_sim50_t5,1,68619,rbf_riblt,5,0.5,sweep_rbf_riblt_n100000_sim50_t5
sweep_rbf_riblt_n100000_sim50_t6,1,70747,rbf_riblt,6,0.5,sweep_rbf_riblt_n100000_sim50_t6
sweep_rbf_riblt_n100000_sim50_t6,1,68804,rbf_riblt,6,0.5,sweep_rbf_riblt_n100000_sim50_t6
sweep_rbf_riblt_n100000_sim50_t7,1,70843,rbf_riblt,7,0.5,sweep_rbf_riblt_n100000_sim50_t7
sweep_rbf_riblt_n100000_sim50_t7,1,68752,rbf_riblt,7,0.5,sweep_rbf_riblt_n100000_sim50_t7
sweep_rbf_riblt_n100000_sim50_t8,1,70849,rbf_riblt,8,0.5,sweep_rbf_riblt_n100000_sim50_t8
sweep_rbf_riblt_n100000_sim50_t8,1,68818,rbf_riblt,8,0.5,sweep_rbf_riblt_n100000_sim50_t8
sweep_rbf_riblt_n100000_sim50_t9,1,70866,rbf_riblt,9,0.5,sweep_rbf_riblt_n100000_sim50_t9
sweep_rbf_riblt_n100000_sim50_t9,1,68757,rbf_riblt,9,0.5,sweep_rbf_riblt_n100000_sim50_t9
sweep_rbf_riblt_n100000_sim50_t10,1,70844,rbf_riblt,10,0.5,sweep_rbf_riblt_n100000_sim50_t10
sweep_rbf_riblt_n100000_sim50_t10,1,68702,rbf_riblt,10,0.5,sweep_rbf_riblt_n100000_sim50_t10
sweep_rbf_riblt_n100000_sim50_t11,1,70813,rbf_riblt,11,0.5,sweep_rbf_riblt_n100000_sim50_t11
sweep_rbf_riblt_n100000_sim50_t11,1,68689,rbf_riblt,11,0.5,sweep_rbf_riblt_n100000_sim50_t11
sweep_rbf_riblt_n100000_sim50_t12,1,70809,rbf_riblt,12,0.5,sweep_rbf_riblt_n100000_sim50_t12
sweep_rbf_riblt_n100000_sim50_t12,1,68642,rbf_riblt,12,0.5,sweep_rbf_riblt_n100000_sim50_t12
sweep_rbf_riblt_n100000_sim50_t13,1,70831,rbf_riblt,13,0.5,sweep_rbf_riblt_n100000_sim50_t13
sweep_rbf_riblt_n100000_sim50_t13,1,68746,rbf_riblt,13,0.5,sweep_rbf_riblt_n100000_sim50_t13
sweep_rbf_riblt_n100000_sim50_t14,1,70958,rbf_riblt,14,0.5,sweep_rbf_riblt_n100000_sim50_t14
sweep_rbf_riblt_n100000_sim50_t14,1,68828,rbf_riblt,14,0.5,sweep_rbf_riblt_n100000_sim50_t14
sweep_rbf_riblt_n100000_sim50_t15,1,70831,rbf_riblt,15,0.5,sweep_rbf_riblt_n100000_sim50_t15
sweep_rbf_riblt_n100000_sim50_t15,1,68742,rbf_riblt,15,0.5,sweep_rbf_riblt_n100000_sim50_t15
sweep_rbf_riblt_n100000_sim50_t16,1,70865,rbf_riblt,16,0.5,sweep_rbf_riblt_n100000_sim50_t16
sweep_rbf_riblt_n100000_sim50_t16,1,68830,rbf_riblt,16,0.5,sweep_rbf_riblt_n100000_sim50_t16
sweep_rbf_riblt_n100000_sim50_t17,1,68729,rbf_riblt,17,0.5,sweep_rbf_riblt_n100000_sim50_t17
sweep_rbf_riblt_n100000_sim50_t17,1,70849,rbf_riblt,17,0.5,sweep_rbf_riblt_n100000_sim50_t17
sweep_rbf_riblt_n100000_sim50_t18,1,70856,rbf_riblt,18,0.5,sweep_rbf_riblt_n100000_sim50_t18
sweep_rbf_riblt_n100000_sim50_t18,1,68721,rbf_riblt,18,0.5,sweep_rbf_riblt_n100000_sim50_t18
sweep_rbf_riblt_n100000_sim50_t19,1,70806,rbf_riblt,19,0.5,sweep_rbf_riblt_n100000_sim50_t19
sweep_rbf_riblt_n100000_sim50_t19,1,68710,rbf_riblt,19,0.5,sweep_rbf_riblt_n100000_sim50_t19
sweep_rbf_riblt_n100000_sim50_t20,1,70800,rbf_riblt,20,0.5,sweep_rbf_riblt_n100000_sim50_t20
sweep_rbf_riblt_n100000_sim50_t20,1,68724,rbf_riblt,20,0.5,sweep_rbf_riblt_n100000_sim50_t20
sweep_rbf_riblt_n100000_sim50_t21,1,70917,rbf_riblt,21,0.5,sweep_rbf_riblt_n100000_sim50_t21
sweep_rbf_riblt_n100000_sim50_t21,1,68690,rbf_riblt,21,0.5,sweep_rbf_riblt_n100000_sim50_t21
sweep_rbf_riblt_n100000_sim50_t22,1,70883,rbf_riblt,22,0.5,sweep_rbf_riblt_n100000_sim50_t22
sweep_rbf_riblt_n100000_sim50_t22,1,68769,rbf_riblt,22,0.5,sweep_rbf_riblt_n100000_sim50_t22
sweep_rbf_riblt_n100000_sim50_t23,1,70788,rbf_riblt,23,0.5,sweep_rbf_riblt_n100000_sim50_t23
sweep_rbf_riblt_n100000_sim50_t23,1,68825,rbf_riblt,23,0.5,sweep_rbf_riblt_n100000_sim50_t23
sweep_rbf_riblt_n100000_sim50_t24,1,70897,rbf_riblt,24,0.5,sweep_rbf_riblt_n100000_sim50_t24
sweep_rbf_riblt_n100000_sim50_t24,1,68803,rbf_riblt,24,0.5,sweep_rbf_riblt_n100000_sim50_t24
sweep_rbf_riblt_n100000_sim50_t25,1,70892,rbf_riblt,25,0.5,sweep_rbf_riblt_n100000_sim50_t25
sweep_rbf_riblt_n100000_sim50_t25,1,68772,rbf_riblt,25,0.5,sweep_rbf_riblt_n100000_sim50_t25
sweep_rbf_riblt_n100000_sim50_t26,1,70794,rbf_riblt,26,0.5,sweep_rbf_riblt_n100000_sim50_t26
sweep_rbf_riblt_n100000_sim50_t26,1,68730,rbf_riblt,26,0.5,sweep_rbf_riblt_n100000_sim50_t26
sweep_rbf_riblt_n100000_sim50_t27,1,70813,rbf_riblt,27,0.5,sweep_rbf_riblt_n100000_sim50_t27
sweep_rbf_riblt_n100000_sim50_t27,1,68684,rbf_riblt,27,0.5,sweep_rbf_riblt_n100000_sim50_t27
sweep_rbf_riblt_n100000_sim50_t28,1,70737,rbf_riblt,28,0.5,sweep_rbf_riblt_n100000_sim50_t28
sweep_rbf_riblt_n100000_sim50_t28,1,68777,rbf_riblt,28,0.5,sweep_rbf_riblt_n100000_sim50_t28
sweep_rbf_riblt_n100000_sim50_t29,1,70926,rbf_riblt,29,0.5,sweep_rbf_riblt_n100000_sim50_t29
sweep_rbf_riblt_n100000_sim50_t29,1,68818,rbf_riblt,29,0.5,sweep_rbf_riblt_n100000_sim50_t29
sweep_rbf_riblt_n100000_sim50_t30,1,70776,rbf_riblt,30,0.5,sweep_rbf_riblt_n100000_sim50_t30
sweep_rbf_riblt_n100000_sim50_t30,1,68758,rbf_riblt,30,0.5,sweep_rbf_riblt_n100000_sim50_t30
sweep_rbf_riblt_n100000_sim60_t1,1,78211,rbf_riblt,1,0.6,sweep_rbf_riblt_n100000_sim60_t1
sweep_rbf_riblt_n100000_sim60_t1,1,78135,rbf_riblt,1,0.6,sweep_rbf_riblt_n100000_sim60_t1
sweep_rbf_riblt_n100000_sim60_t2,1,78214,rbf_riblt,2,0.6,sweep_rbf_riblt_n100000_sim60_t2
sweep_rbf_riblt_n100000_sim60_t2,1,78084,rbf_riblt,2,0.6,sweep_rbf_riblt_n100000_sim60_t2
sweep_rbf_riblt_n100000_sim60_t3,1,78151,rbf_riblt,3,0.6,sweep_rbf_riblt_n100000_sim60_t3
sweep_rbf_riblt_n100000_sim60_t3,1,78128,rbf_riblt,3,0.6,sweep_rbf_riblt_n100000_sim60_t3
sweep_rbf_riblt_n100000_sim60_t4,1,78002,rbf_riblt,4,0.6,sweep_rbf_riblt_n100000_sim60_t4
sweep_rbf_riblt_n100000_sim60_t4,1,78234,rbf_riblt,4,0.6,sweep_rbf_riblt_n100000_sim60_t4
sweep_rbf_riblt_n100000_sim60_t5,1,78086,rbf_riblt,5,0.6,sweep_rbf_riblt_n100000_sim60_t5
