run_id,protocol,trial,similarity,bytes_sent,transmitted_bytes,similarity_numeric
sweep_rbf_riblt_n100000_sim10_t18,rbf_riblt,18,0.1,17685800.0,17685800.0,0.1
sweep_rbf_riblt_n100000_sim10_t19,rbf_riblt,19,0.1,26240356.0,26240356.0,0.1
sweep_rbf_riblt_n100000_sim10_t2,rbf_riblt,2,0.1,17404528.0,17404528.0,0.1
sweep_rbf_riblt_n100000_sim10_t20,rbf_riblt,20,0.1,17702072.0,17702072.0,0.1
sweep_rbf_riblt_n100000_sim10_t21,rbf_riblt,21,0.1,26055068.0,26055068.0,0.1
sweep_rbf_riblt_n100000_sim10_t22,rbf_riblt,22,0.1,26283872.0,26283872.0,0.1
sweep_rbf_riblt_n100000_sim10_t23,rbf_riblt,23,0.1,26190236.0,26190236.0,0.1
sweep_rbf_riblt_n100000_sim10_t24,rbf_riblt,24,0.1,26250632.0,26250632.0,0.1
sweep_rbf_riblt_n100000_sim10_t25,rbf_riblt,25,0.1,26229540.0,26229540.0,0.1
sweep_rbf_riblt_n100000_sim10_t26,rbf_riblt,26,0.1,26264220.0,26264220.0,0.1
sweep_rbf_riblt_n100000_sim10_t27,rbf_riblt,27,0.1,26233068.0,26233068.0,0.1
sweep_rbf_riblt_n100000_sim10_t28,rbf_riblt,28,0.1,26191844.0,26191844.0,0.1
sweep_rbf_riblt_n100000_sim10_t29,rbf_riblt,29,0.1,26219648.0,26219648.0,0.1
sweep_rbf_riblt_n100000_sim10_t3,rbf_riblt,3,0.1,25734336.0,25734336.0,0.1
sweep_rbf_riblt_n100000_sim10_t30,rbf_riblt,30,0.1,26191520.0,26191520.0,0.1
sweep_rbf_riblt_n100000_sim10_t4,rbf_riblt,4,0.1,25705864.0,25705864.0,0.1
sweep_rbf_riblt_n100000_sim10_t5,rbf_riblt,5,0.1,25678208.0,25678208.0,0.1
sweep_rbf_riblt_n100000_sim10_t6,rbf_riblt,6,0.1,17362212.0,17362212.0,0.1
sweep_rbf_riblt_n100000_sim10_t7,rbf_riblt,7,0.1,25735212.0,25735212.0,0.1
sweep_rbf_riblt_n100000_sim10_t8,rbf_riblt,8,0.1,25718360.0,25718360.0,0.1
sweep_rbf_riblt_n100000_sim10_t9,rbf_riblt,9,0.1,25710284.0,25710284.0,0.1
sweep_rbf_riblt_n100000_sim20_t1,rbf_riblt,1,0.2,21727400.0,21727400.0,0.2
sweep_rbf_riblt_n100000_sim20_t10,rbf_riblt,10,0.2,22166136.0,22166136.0,0.2
sweep_rbf_riblt_n100000_sim20_t11,rbf_riblt,11,0.2,22090736.0,22090736.0,0.2
sweep_rbf_riblt_n100000_sim20_t12,rbf_riblt,12,0.2,22113572.0,22113572.0,0.2
sweep_rbf_riblt_n100000_sim20_t13,rbf_riblt,13,0.2,22158668.0,22158668.0,0.2
sweep_rbf_riblt_n100000_sim20_t14,rbf_riblt,14,0.2,22161624.0,22161624.0,0.2
sweep_rbf_riblt_n100000_sim20_t15,rbf_riblt,15,0.2,22149284.0,22149284.0,0.2
sweep_rbf_riblt_n100000_sim20_t16,rbf_riblt,16,0.2,15268304.0,15268304.0,0.2
sweep_rbf_riblt_n100000_sim20_t17,rbf_riblt,17,0.2,15170960.0,15170960.0,0.2
sweep_rbf_riblt_n100000_sim20_t18,rbf_riblt,18,0.2,22154492.0,22154492.0,0.2
sweep_rbf_riblt_n100000_sim20_t19,rbf_riblt,19,0.2,22114256.0,22114256.0,0.2
sweep_rbf_riblt_n100000_sim20_t2,rbf_riblt,2,0.2,21751196.0,21751196.0,0.2
sweep_rbf_riblt_n100000_sim20_t20,rbf_riblt,20,0.2,22140416.0,22140416.0,0.2
sweep_rbf_riblt_n100000_sim20_t21,rbf_riblt,21,0.2,22151444.0,22151444.0,0.2
sweep_rbf_riblt_n100000_sim20_t22,rbf_riblt,22,0.2,22173600.0,22173600.0,0.2
sweep_rbf_riblt_n100000_sim20_t23,rbf_riblt,23,0.2,22139824.0,22139824.0,0.2
sweep_rbf_riblt_n100000_sim20_t24,rbf_riblt,24,0.2,22171124.0,22171124.0,0.2
sweep_rbf_riblt_n100000_sim20_t25,rbf_riblt,25,0.2,15200104.0,15200104.0,0.2
sweep_rbf_riblt_n100000_sim20_t26,rbf_riblt,26,0.2,22148112.0,22148112.0,0.2
sweep_rbf_riblt_n100000_sim20_t27,rbf_riblt,27,0.2,22221856.0,22221856.0,0.2
sweep_rbf_riblt_n100000_sim20_t28,rbf_riblt,28,0.2,22169836.0,22169836.0,0.2
sweep_rbf_riblt_n100000_sim20_t29,rbf_riblt,29,0.2,22182596.0,22182596.0,0.2
sweep_rbf_riblt_n100000_sim20_t3,rbf_riblt,3,0.2,14989256.0,14989256.0,0.2
sweep_rbf_riblt_n100000_sim20_t30,rbf_riblt,30,0.2,15219540.0,15219540.0,0.2
sweep_rbf_riblt_n100000_sim20_t4,rbf_riblt,4,0.2,21809624.0,21809624.0,0.2
sweep_rbf_riblt_n100000_sim20_t5,rbf_riblt,5,0.2,21770984.0,21770984.0,0.2
sweep_rbf_riblt_n100000_sim20_t6,rbf_riblt,6,0.2,21724684.0,21724684.0,0.2
sweep_rbf_riblt_n100000_sim20_t7,rbf_riblt,7,0.2,21721552.0,21721552.0,0.2
sweep_rbf_riblt_n100000_sim20_t8,rbf_riblt,8,0.2,21708120.0,21708120.0,0.2
sweep_rbf_riblt_n100000_sim20_t9,rbf_riblt,9,0.2,21786988.0,21786988.0,0.2
sweep_rbf_riblt_n100000_sim30_t1,rbf_riblt,1,0.3,17866876.0,17866876.0,0.3
sweep_rbf_riblt_n100000_sim30_t10,rbf_riblt,10,0.3,18168024.0,18168024.0,0.3
sweep_rbf_riblt_n100000_sim30_t11,rbf_riblt,11,0.3,18156896.0,18156896.0,0.3
sweep_rbf_riblt_n100000_sim30_t12,rbf_riblt,12,0.3,12628056.0,12628056.0,0.3
sweep_rbf_riblt_n100000_sim30_t13,rbf_riblt,13,0.3,18212556.0,18212556.0,0.3
sweep_rbf_riblt_n100000_sim30_t14,rbf_riblt,14,0.3,18184348.0,18184348.0,0.3
sweep_rbf_riblt_n100000_sim30_t15,rbf_riblt,15,0.3,18162616.0,18162616.0,0.3
sweep_rbf_riblt_n100000_sim30_t16,rbf_riblt,16,0.3,12599900.0,12599900.0,0.3
sweep_rbf_riblt_n100000_sim30_t17,rbf_riblt,17,0.3,18174792.0,18174792.0,0.3
sweep_rbf_riblt_n100000_sim30_t18,rbf_riblt,18,0.3,12668552.0,12668552.0,0.3
sweep_rbf_riblt_n100000_sim30_t19,rbf_riblt,19,0.3,18160984.0,18160984.0,0.3
sweep_rbf_riblt_n100000_sim30_t2,rbf_riblt,2,0.3,17899808.0,17899808.0,0.3
sweep_rbf_riblt_n100000_sim30_t20,rbf_riblt,20,0.3,18163752.0,18163752.0,0.3
sweep_rbf_riblt_n100000_sim30_t21,rbf_riblt,21,0.3,18121904.0,18121904.0,0.3
sweep_rbf_riblt_n100000_sim30_t22,rbf_riblt,22,0.3,18145096.0,18145096.0,0.3
sweep_rbf_riblt_n100000_sim30_t23,rbf_riblt,23,0.3,18192900.0,18192900.0,0.3
sweep_rbf_riblt_n100000_sim30_t24,rbf_riblt,24,0.3,18093372.0,18093372.0,0.3
sweep_rbf_riblt_n100000_sim30_t25,rbf_riblt,25,0.3,12574908.0,12574908.0,0.3
sweep_rbf_riblt_n100000_sim30_t26,rbf_riblt,26,0.3,18202128.0,18202128.0,0.3
sweep_rbf_riblt_n100000_sim30_t27,rbf_riblt,27,0.3,18229880.0,18229880.0,0.3
sweep_rbf_riblt_n100000_sim30_t28,rbf_riblt,28,0.3,18176964.0,18176964.0,0.3
sweep_rbf_riblt_n100000_sim30_t29,rbf_riblt,29,0.3,18262160.0,18262160.0,0.3
sweep_rbf_riblt_n100000_sim30_t3,rbf_riblt,3,0.3,17818612.0,17818612.0,0.3
sweep_rbf_riblt_n100000_sim30_t30,rbf_riblt,30,0.3,12600864.0,12600864.0,0.3
sweep_rbf_riblt_n100000_sim30_t4,rbf_riblt,4,0.3,17837716.0,17837716.0,0.3
sweep_rbf_riblt_n100000_sim30_t5,rbf_riblt,5,0.3,17883608.0,17883608.0,0.3
sweep_rbf_riblt_n100000_sim30_t6,rbf_riblt,6,0.3,17813828.0,17813828.0,0.3
sweep_rbf_riblt_n100000_sim30_t7,rbf_riblt,7,0.3,17850396.0,17850396.0,0.3
sweep_rbf_riblt_n100000_sim30_t8,rbf_riblt,8,0.3,17922064.0,17922064.0,0.3
sweep_rbf_riblt_n100000_sim30_t9,rbf_riblt,9,0.3,17899568.0,17899568.0,0.3
sweep_rbf_riblt_n100000_sim40_t1,rbf_riblt,1,0.4,14280968.0,14280968.0,0.4
sweep_rbf_riblt_n100000_sim40_t10,rbf_riblt,10,0.4,14882188.0,14882188.0,0.4
sweep_rbf_riblt_n100000_sim40_t11,rbf_riblt,11,0.4,14931076.0,14931076.0,0.4
sweep_rbf_riblt_n100000_sim40_t12,rbf_riblt,12,0.4,14961488.0,14961488.0,0.4
sweep_rbf_riblt_n100000_sim40_t13,rbf_riblt,13,0.4,14491352.0,14491352.0,0.4
sweep_rbf_riblt_n100000_sim40_t14,rbf_riblt,14,0.4,10498176.0,10498176.0,0.4
sweep_rbf_riblt_n100000_sim40_t15,rbf_riblt,15,0.4,10102644.0,10102644.0,0.4
sweep_rbf_riblt_n100000_sim40_t16,rbf_riblt,16,0.4,14501128.0,14501128.0,0.4
sweep_rbf_riblt_n100000_sim40_t17,rbf_riblt,17,0.4,14485392.0,14485392.0,0.4
sweep_rbf_riblt_n100000_sim40_t18,rbf_riblt,18,0.4,10058848.0,10058848.0,0.4
sweep_rbf_riblt_n100000_sim40_t19,rbf_riblt,19,0.4,14938780.0,14938780.0,0.4
sweep_rbf_riblt_n100000_sim40_t2,rbf_riblt,2,0.4,14546912.0,14546912.0,0.4
sweep_rbf_riblt_n100000_sim40_t20,rbf_riblt,20,0.4,14956408.0,14956408.0,0.4
sweep_rbf_riblt_n100000_sim40_t21,rbf_riblt,21,0.4,14503972.0,14503972.0,0.4
sweep_rbf_riblt_n100000_sim40_t22,rbf_riblt,22,0.4,14921004.0,14921004.0,0.4
sweep_rbf_riblt_n100000_sim40_t23,rbf_riblt,23,0.4,14511132.0,14511132.0,0.4
sweep_rbf_riblt_n100000_sim40_t24,rbf_riblt,24,0.4,14508384.0,14508384.0,0.4
sweep_rbf_riblt_n100000_sim40_t25,rbf_riblt,25,0.4,14968320.0,14968320.0,0.4
sweep_rbf_riblt_n100000_sim40_t26,rbf_riblt,26,0.4,10543820.0,10543820.0,0.4
sweep_rbf_riblt_n100000_sim40_t27,rbf_riblt,27,0.4,14481160.0,14481160.0,0.4
sweep_rbf_riblt_n100000_sim40_t28,rbf_riblt,28,0.4,14517756.0,14517756.0,0.4
sweep_rbf_riblt_n100000_sim40_t29,rbf_riblt,29,0.4,14868216.0,14868216.0,0.4
sweep_rbf_riblt_n100000_sim40_t3,rbf_riblt,3,0.4,14646560.0,14646560.0,0.4
sweep_rbf_riblt_n100000_sim40_t30,rbf_riblt,30,0.4,14526760.0,14526760.0,0.4
sweep_rbf_riblt_n100000_sim40_t4,rbf_riblt,4,0.4,10385596.0,10385596.0,0.4
sweep_rbf_riblt_n100000_sim40_t5,rbf_riblt,5,0.4,14652772.0,14652772.0,0.4
sweep_rbf_riblt_n100000_sim40_t6,rbf_riblt,6,0.4,14723472.0,14723472.0,0.4
sweep_rbf_riblt_n100000_sim40_t7,rbf_riblt,7,0.4,10315796.0,10315796.0,0.4
sweep_rbf_riblt_n100000_sim40_t8,rbf_riblt,8,0.4,14291548.0,14291548.0,0.4
sweep_rbf_riblt_n100000_sim40_t9,rbf_riblt,9,0.4,14268632.0,14268632.0,0.4
sweep_rbf_riblt_n100000_sim50_t1,rbf_riblt,1,0.5,12054872.0,12054872.0,0.5
sweep_rbf_riblt_n100000_sim50_t10,rbf_riblt,10,0.5,12198916.0,12198916.0,0.5
sweep_rbf_riblt_n100000_sim50_t11,rbf_riblt,11,0.5,12172660.0,12172660.0,0.5
sweep_rbf_riblt_n100000_sim50_t12,rbf_riblt,12,0.5,12189596.0,12189596.0,0.5
sweep_rbf_riblt_n100000_sim50_t13,rbf_riblt,13,0.5,12197188.0,12197188.0,0.5
sweep_rbf_riblt_n100000_sim50_t14,rbf_riblt,14,0.5,12263008.0,12263008.0,0.5
sweep_rbf_riblt_n100000_sim50_t15,rbf_riblt,15,0.5,12185264.0,12185264.0,0.5
sweep_rbf_riblt_n100000_sim50_t16,rbf_riblt,16,0.5,12233240.0,12233240.0,0.5
sweep_rbf_riblt_n100000_sim50_t17,rbf_riblt,17,0.5,12182656.0,12182656.0,0.5
sweep_rbf_riblt_n100000_sim50_t18,rbf_riblt,18,0.5,12173276.0,12173276.0,0.5
sweep_rbf_riblt_n100000_sim50_t19,rbf_riblt,19,0.5,8763336.0,8763336.0,0.5
sweep_rbf_riblt_n100000_sim50_t2,rbf_riblt,2,0.5,12015760.0,12015760.0,0.5
sweep_rbf_riblt_n100000_sim50_t20,rbf_riblt,20,0.5,12172532.0,12172532.0,0.5
sweep_rbf_riblt_n100000_sim50_t21,rbf_riblt,21,0.5,12195648.0,12195648.0,0.5
sweep_rbf_riblt_n100000_sim50_t22,rbf_riblt,22,0.5,12241152.0,12241152.0,0.5
sweep_rbf_riblt_n100000_sim50_t23,rbf_riblt,23,0.5,12218572.0,12218572.0,0.5
sweep_rbf_riblt_n100000_sim50_t24,rbf_riblt,24,0.5,12232304.0,12232304.0,0.5
sweep_rbf_riblt_n100000_sim50_t25,rbf_riblt,25,0.5,12195368.0,12195368.0,0.5
sweep_rbf_riblt_n100000_sim50_t26,rbf_riblt,26,0.5,12169084.0,12169084.0,0.5
sweep_rbf_riblt_n100000_sim50_t27,rbf_riblt,27,0.5,12196916.0,12196916.0,0.5
sweep_rbf_riblt_n100000_sim50_t28,rbf_riblt,28,0.5,12222196.0,12222196.0,0.5
sweep_rbf_riblt_n100000_sim50_t29,rbf_riblt,29,0.5,12281944.0,12281944.0,0.5
sweep_rbf_riblt_n100000_sim50_t3,rbf_riblt,3,0.5,11970036.0,11970036.0,0.5
sweep_rbf_riblt_n100000_sim50_t30,rbf_riblt,30,0.5,12137064.0,12137064.0,0.5
sweep_rbf_riblt_n100000_sim50_t4,rbf_riblt,4,0.5,12016952.0,12016952.0,0.5
sweep_rbf_riblt_n100000_sim50_t5,rbf_riblt,5,0.5,11973956.0,11973956.0,0.5
sweep_rbf_riblt_n100000_sim50_t6,rbf_riblt,6,0.5,12014168.0,12014168.0,0.5
sweep_rbf_riblt_n100000_sim50_t7,rbf_riblt,7,0.5,12015644.0,12015644.0,0.5
sweep_rbf_riblt_n100000_sim50_t8,rbf_riblt,8,0.5,8637440.0,8637440.0,0.5
sweep_rbf_riblt_n100000_sim50_t9,rbf_riblt,9,0.5,11984144.0,11984144.0,0.5
sweep_rbf_riblt_n100000_sim60_t1,rbf_riblt,1,0.6,7062760.0,7062760.0,0.6
sweep_rbf_riblt_n100000_sim60_t10,rbf_riblt,10,0.6,9667288.0,9667288.0,0.6
sweep_rbf_riblt_n100000_sim60_t11,rbf_riblt,11,0.6,9662988.0,9662988.0,0.6
sweep_rbf_riblt_n100000_sim60_t12,rbf_riblt,12,0.6,9696256.0,9696256.0,0.6
sweep_rbf_riblt_n100000_sim60_t13,rbf_riblt,13,0.6,9658612.0,9658612.0,0.6
sweep_rbf_riblt_n100000_sim60_t14,rbf_riblt,14,0.6,9678348.0,9678348.0,0.6
sweep_rbf_riblt_n100000_sim60_t15,rbf_riblt,15,0.6,9631928.0,9631928.0,0.6
sweep_rbf_riblt_n100000_sim60_t16,rbf_riblt,16,0.6,9688768.0,9688768.0,0.6
sweep_rbf_riblt_n100000_sim60_t17,rbf_riblt,17,0.6,9674456.0,9674456.0,0.6
sweep_rbf_riblt_n100000_sim60_t18,rbf_riblt,18,0.6,9750772.0,9750772.0,0.6
sweep_rbf_riblt_n100000_sim60_t19,rbf_riblt,19,0.6,9715980.0,9715980.0,0.6
sweep_rbf_riblt_n100000_sim60_t2,rbf_riblt,2,0.6,9550316.0,9550316.0,0.6
sweep_rbf_riblt_n100000_sim60_t20,rbf_riblt,20,0.6,9640208.0,9640208.0,0.6
sweep_rbf_riblt_n100000_sim60_t21,rbf_riblt,21,0.6,9642868.0,9642868.0,0.6
sweep_rbf_riblt_n100000_sim60_t22,rbf_riblt,22,0.6,9632400.0,9632400.0,0.6
sweep_rbf_riblt_n100000_sim60_t23,rbf_riblt,23,0.6,9665484.0,9665484.0,0.6
sweep_rbf_riblt_n100000_sim60_t24,rbf_riblt,24,0.6,9676264.0,9676264.0,0.6
sweep_rbf_riblt_n100000_sim60_t25,rbf_riblt,25,0.6,9658112.0,9658112.0,0.6
sweep_rbf_riblt_n100000_sim60_t26,rbf_riblt,26,0.6,9645192.0,9645192.0,0.6
sweep_rbf_riblt_n100000_sim60_t27,rbf_riblt,27,0.6,9660320.0,9660320.0,0.6
sweep_rbf_riblt_n100000_sim60_t28,rbf_riblt,28,0.6,9679836.0,9679836.0,0.6
sweep_rbf_riblt_n100000_sim60_t29,rbf_riblt,29,0.6,9639768.0,9639768.0,0.6
sweep_rbf_riblt_n100000_sim60_t3,rbf_riblt,3,0.6,9528752.0,9528752.0,0.6
sweep_rbf_riblt_n100000_sim60_t30,rbf_riblt,30,0.6,9706824.0,9706824.0,0.6
sweep_rbf_riblt_n100000_sim60_t4,rbf_riblt,4,0.6,9546492.0,9546492.0,0.6
sweep_rbf_riblt_n100000_sim60_t5,rbf_riblt,5,0.6,9483388.0,9483388.0,0.6
sweep_rbf_riblt_n100000_sim60_t6,rbf_riblt,6,0.6,9554264.0,9554264.0,0.6
sweep_rbf_riblt_n100000_sim60_t7,rbf_riblt,7,0.6,9521912.0,9521912.0,0.6
sweep_rbf_riblt_n100000_sim60_t8,rbf_riblt,8,0.6,9480796.0,9480796.0,0.6
sweep_rbf_riblt_n100000_sim60_t9,rbf_riblt,9,0.6,9504956.0,9504956.0,0.6
sweep_rbf_riblt_n100000_sim70_t1,rbf_riblt,1,0.7,7292860.0,7292860.0,0.7
sweep_rbf_riblt_n100000_sim70_t10,rbf_riblt,10,0.7,7409272.0,7409272.0,0.7
sweep_rbf_riblt_n100000_sim70_t11,rbf_riblt,11,0.7,7495328.0,7495328.0,0.7
sweep_rbf_riblt_n100000_sim70_t12,rbf_riblt,12,0.7,7391960.0,7391960.0,0.7
sweep_rbf_riblt_n100000_sim70_t13,rbf_riblt,13,0.7,7544172.0,7544172.0,0.7
sweep_rbf_riblt_n100000_sim70_t14,rbf_riblt,14,0.7,7499248.0,7499248.0,0.7
sweep_rbf_riblt_n100000_sim70_t15,rbf_riblt,15,0.7,5622944.0,5622944.0,0.7
sweep_rbf_riblt_n100000_sim70_t16,rbf_riblt,16,0.7,6839576.0,6839576.0,0.7
sweep_rbf_riblt_n100000_sim70_t17,rbf_riblt,17,0.7,7489292.0,7489292.0,0.7
sweep_rbf_riblt_n100000_sim70_t18,rbf_riblt,18,0.7,7436288.0,7436288.0,0.7
sweep_rbf_riblt_n100000_sim70_t19,rbf_riblt,19,0.7,7479804.0,7479804.0,0.7
sweep_rbf_riblt_n100000_sim70_t2,rbf_riblt,2,0.7,7372892.0,7372892.0,0.7
sweep_rbf_riblt_n100000_sim70_t20,rbf_riblt,20,0.7,7441320.0,7441320.0,0.7
sweep_rbf_riblt_n100000_sim70_t21,rbf_riblt,21,0.7,7468716.0,7468716.0,0.7
sweep_rbf_riblt_n100000_sim70_t22,rbf_riblt,22,0.7,7474564.0,7474564.0,0.7
sweep_rbf_riblt_n100000_sim70_t23,rbf_riblt,23,0.7,7422568.0,7422568.0,0.7
sweep_rbf_riblt_n100000_sim70_t24,rbf_riblt,24,0.7,7411740.0,7411740.0,0.7
sweep_rbf_riblt_n100000_sim70_t25,rbf_riblt,25,0.7,7446576.0,7446576.0,0.7
sweep_rbf_riblt_n100000_sim70_t26,rbf_riblt,26,0.7,7389892.0,7389892.0,0.7
sweep_rbf_riblt_n100000_sim70_t27,rbf_riblt,27,0.7,7444716.0,7444716.0,0.7
sweep_rbf_riblt_n100000_sim70_t28,rbf_riblt,28,0.7,7440972.0,7440972.0,0.7
sweep_rbf_riblt_n100000_sim70_t29,rbf_riblt,29,0.7,7408256.0,7408256.0,0.7
sweep_rbf_riblt_n100000_sim70_t3,rbf_riblt,3,0.7,7372288.0,7372288.0,0.7
sweep_rbf_riblt_n100000_sim70_t30,rbf_riblt,30,0.7,7445824.0,7445824.0,0.7
sweep_rbf_riblt_n100000_sim70_t4,rbf_riblt,4,0.7,7321472.0,7321472.0,0.7
sweep_rbf_riblt_n100000_sim70_t5,rbf_riblt,5,0.7,7334556.0,7334556.0,0.7
sweep_rbf_riblt_n100000_sim70_t6,rbf_riblt,6,0.7,7346596.0,7346596.0,0.7
sweep_rbf_riblt_n100000_sim70_t7,rbf_riblt,7,0.7,7387648.0,7387648.0,0.7
sweep_rbf_riblt_n100000_sim70_t8,rbf_riblt,8,0.7,7338396.0,7338396.0,0.7
sweep_rbf_riblt_n100000_sim70_t9,rbf_riblt,9,0.7,7425168.0,7425168.0,0.7
sweep_rbf_riblt_n100000_sim75_t1,rbf_riblt,1,0.75,6496116.0,6496116.0,0.75
sweep_rbf_riblt_n100000_sim75_t10,rbf_riblt,10,0.75,6579304.0,6579304.0,0.75
sweep_rbf_riblt_n100000_sim75_t11,rbf_riblt,11,0.75,6578100.0,6578100.0,0.75
sweep_rbf_riblt_n100000_sim75_t12,rbf_riblt,12,0.75,5129472.0,5129472.0,0.75
sweep_rbf_riblt_n100000_sim75_t13,rbf_riblt,13,0.75,6669752.0,6669752.0,0.75
sweep_rbf_riblt_n100000_sim75_t14,rbf_riblt,14,0.75,6589992.0,6589992.0,0.75
sweep_rbf_riblt_n100000_sim75_t15,rbf_riblt,15,0.75,6626000.0,6626000.0,0.75
sweep_rbf_riblt_n100000_sim75_t16,rbf_riblt,16,0.75,6644296.0,6644296.0,0.75
sweep_rbf_riblt_n100000_sim75_t17,rbf_riblt,17,0.75,6649160.0,6649160.0,0.75
sweep_rbf_riblt_n100000_sim75_t18,rbf_riblt,18,0.75,6547908.0,6547908.0,0.75
sweep_rbf_riblt_n100000_sim75_t19,rbf_riblt,19,0.75,6572336.0,6572336.0,0.75
sweep_rbf_riblt_n100000_sim75_t2,rbf_riblt,2,0.75,6483696.0,6483696.0,0.75
sweep_rbf_riblt_n100000_sim75_t20,rbf_riblt,20,0.75,6547372.0,6547372.0,0.75
sweep_rbf_riblt_n100000_sim75_t21,rbf_riblt,21,0.75,5134104.0,5134104.0,0.75
sweep_rbf_riblt_n100000_sim75_t22,rbf_riblt,22,0.75,6641936.0,6641936.0,0.75
sweep_rbf_riblt_n100000_sim75_t23,rbf_riblt,23,0.75,6641488.0,6641488.0,0.75
sweep_rbf_riblt_n100000_sim75_t24,rbf_riblt,24,0.75,6580176.0,6580176.0,0.75
sweep_rbf_riblt_n100000_sim75_t25,rbf_riblt,25,0.75,6634716.0,6634716.0,0.75
sweep_rbf_riblt_n100000_sim75_t26,rbf_riblt,26,0.75,6599400.0,6599400.0,0.75
sweep_rbf_riblt_n100000_sim75_t27,rbf_riblt,27,0.75,6567592.0,6567592.0,0.75
sweep_rbf_riblt_n100000_sim75_t28,rbf_riblt,28,0.75,6623004.0,6623004.0,0.75
sweep_rbf_riblt_n100000_sim75_t29,rbf_riblt,29,0.75,6691040.0,6691040.0,0.75
sweep_rbf_riblt_n100000_sim75_t3,rbf_riblt,3,0.75,6452496.0,6452496.0,0.75
sweep_rbf_riblt_n100000_sim75_t30,rbf_riblt,30,0.75,6536340.0,6536340.0,0.75
sweep_rbf_riblt_n100000_sim75_t4,rbf_riblt,4,0.75,6542788.0,6542788.0,0.75
sweep_rbf_riblt_n100000_sim75_t5,rbf_riblt,5,0.75,6399776.0,6399776.0,0.75
sweep_rbf_riblt_n100000_sim75_t6,rbf_riblt,6,0.75,6487960.0,6487960.0,0.75
sweep_rbf_riblt_n100000_sim75_t7,rbf_riblt,7,0.75,6519916.0,6519916.0,0.75
sweep_rbf_riblt_n100000_sim75_t8,rbf_riblt,8,0.75,6467704.0,6467704.0,0.75
sweep_rbf_riblt_n100000_sim75_t9,rbf_riblt,9,0.75,6472564.0,6472564.0,0.75
sweep_rbf_riblt_n100000_sim80_t1,rbf_riblt,1,0.8,5099040.0,5099040.0,0.8
sweep_rbf_riblt_n100000_sim80_t10,rbf_riblt,10,0.8,5179956.0,5179956.0,0.8
sweep_rbf_riblt_n100000_sim80_t11,rbf_riblt,11,0.8,5125816.0,5125816.0,0.8
sweep_rbf_riblt_n100000_sim80_t12,rbf_riblt,12,0.8,5166520.0,5166520.0,0.8
sweep_rbf_riblt_n100000_sim80_t13,rbf_riblt,13,0.8,5129132.0,5129132.0,0.8
sweep_rbf_riblt_n100000_sim80_t14,rbf_riblt,14,0.8,5126736.0,5126736.0,0.8
sweep_rbf_riblt_n100000_sim80_t15,rbf_riblt,15,0.8,5140680.0,5140680.0,0.8
sweep_rbf_riblt_n100000_sim80_t16,rbf_riblt,16,0.8,5117072.0,5117072.0,0.8
sweep_rbf_riblt_n100000_sim80_t17,rbf_riblt,17,0.8,5150756.0,5150756.0,0.8
sweep_rbf_riblt_n100000_sim80_t18,rbf_riblt,18,0.8,5196760.0,5196760.0,0.8
sweep_rbf_riblt_n100000_sim80_t19,rbf_riblt,19,0.8,5186380.0,5186380.0,0.8
sweep_rbf_riblt_n100000_sim80_t2,rbf_riblt,2,0.8,5083624.0,5083624.0,0.8
sweep_rbf_riblt_n100000_sim80_t20,rbf_riblt,20,0.8,5149056.0,5149056.0,0.8
sweep_rbf_riblt_n100000_sim80_t21,rbf_riblt,21,0.8,5130932.0,5130932.0,0.8
sweep_rbf_riblt_n100000_sim80_t22,rbf_riblt,22,0.8,5189308.0,5189308.0,0.8
sweep_rbf_riblt_n100000_sim80_t23,rbf_riblt,23,0.8,5139920.0,5139920.0,0.8
sweep_rbf_riblt_n100000_sim80_t24,rbf_riblt,24,0.8,5137832.0,5137832.0,0.8
sweep_rbf_riblt_n100000_sim80_t25,rbf_riblt,25,0.8,5189768.0,5189768.0,0.8
sweep_rbf_riblt_n100000_sim80_t26,rbf_riblt,26,0.8,5112848.0,5112848.0,0.8
sweep_rbf_riblt_n100000_sim80_t27,rbf_riblt,27,0.8,5146628.0,5146628.0,0.8
sweep_rbf_riblt_n100000_sim80_t28,rbf_riblt,28,0.8,5113500.0,5113500.0,0.8
sweep_rbf_riblt_n100000_sim80_t29,rbf_riblt,29,0.8,5159356.0,5159356.0,0.8
sweep_rbf_riblt_n100000_sim80_t3,rbf_riblt,3,0.8,5118220.0,5118220.0,0.8
sweep_rbf_riblt_n100000_sim80_t30,rbf_riblt,30,0.8,5193308.0,5193308.0,0.8
sweep_rbf_riblt_n100000_sim80_t4,rbf_riblt,4,0.8,5065400.0,5065400.0,0.8
sweep_rbf_riblt_n100000_sim80_t5,rbf_riblt,5,0.8,5057308.0,5057308.0,0.8
sweep_rbf_riblt_n100000_sim80_t6,rbf_riblt,6,0.8,5113644.0,5113644.0,0.8
sweep_rbf_riblt_n100000_sim80_t7,rbf_riblt,7,0.8,5114364.0,5114364.0,0.8
sweep_rbf_riblt_n100000_sim80_t8,rbf_riblt,8,0.8,5103748.0,5103748.0,0.8
sweep_rbf_riblt_n100000_sim80_t9,rbf_riblt,9,0.8,5010724.0,5010724.0,0.8
sweep_rbf_riblt_n100000_sim85_t1,rbf_riblt,1,0.85,4992700.0,4992700.0,0.85
sweep_rbf_riblt_n100000_sim85_t10,rbf_riblt,10,0.85,4980780.0,4980780.0,0.85
